,id_str,id,screen_name,domain,state
4991,47146130,47146130,ydnc,1,North Carolina
4992,191270803,191270803,NCDOA,1,North Carolina
4993,283499967,283499967,claynmiddleton,1,South Carolina
4994,484121225,484121225,jay_chaudhuri,1,North Carolina
4995,983298182,983298182,ValFoushee,1,North Carolina
4996,16319967,16319967,kdeviere,1,North Carolina
4997,245840159,245840159,verlainsko,1,North Carolina
4998,28050376,28050376,scottdstone,1,North Carolina
4999,20164145,20164145,GlenBradley,1,North Carolina
5000,16874915,16874915,RichHudson,1,North Carolina
5001,187889983,187889983,SenStaceNelson,1,South Dakota
5002,903050509463977984,903050509463977984,ElectKenRomley,1,North Carolina
5003,96055783,96055783,RepJustinBurr,1,North Carolina
5004,111213357,111213357,SenatorRickGunn,1,North Carolina
5005,271194883,271194883,durhamgop,1,North Carolina
5006,185482340,185482340,JohnTorbett,1,North Carolina
5007,880075914348040192,880075914348040192,marciahmorey,1,North Carolina
5008,1478211248,1478211248,PittYoungDems,1,North Carolina
5009,127941167,127941167,DavidRouzer,1,North Carolina
5010,252315149,252315149,RalphHise,1,North Carolina
5011,269927781,269927781,FormerRepHager,1,North Carolina
5012,950829948083851264,950829948083851264,ChristyClarkNC,1,North Carolina
5013,2285951676,2285951676,KristieOBrienAZ,1,Arizona
5014,1261953619,1261953619,SenBrentJackson,1,North Carolina
5015,1149723393245220864,1149723393245220864,Judson4Congress,1,North Carolina
5016,502510599,502510599,DuaneHallNC,1,North Carolina
5017,436192442,436192442,Walker4NC,1,North Carolina
5018,911047095158759424,911047095158759424,SDonaldsonNC11,1,North Carolina
5019,113535236,113535236,RepFrankIler,1,North Carolina
5020,248491391,248491391,MMohammedNC,1,North Carolina
5021,1631985312,1631985312,NatashaMarcusNC,1,North Carolina
5022,935583967817986049,935583967817986049,EricaforNCHouse,1,North Carolina
5023,105066354,105066354,wakedems,1,North Carolina
5024,160539615,160539615,Ruth_Samuelson,1,North Carolina
5025,54867849,54867849,dcraighorn,1,North Carolina
5026,2325665232,2325665232,ClayForNC,1,North Carolina
5027,1651709731,1651709731,yvonnelholley,1,North Carolina
5028,967169939022012416,967169939022012416,juliefornc,1,North Carolina
5029,45653549,45653549,chrismalone3,1,North Carolina
5030,24510178,24510178,raleighteaparty,1,North Carolina
5031,78020404,78020404,DaleFolwell,1,North Carolina
5032,940024922394497024,940024922394497024,friendsforbatch,1,North Carolina
5033,61608485,61608485,foxxforcongress,1,North Carolina
5034,52841659,52841659,BuncombeDems,1,North Carolina
5035,304118234,304118234,NCLegBlkCaucus,1,North Carolina
5036,732281258294792193,732281258294792193,JasonSaine97th,1,North Carolina
5037,23802600,23802600,joycekrawiec,1,North Carolina
5038,18612063,18612063,zackhawkinsnc,1,North Carolina
5039,953899742,953899742,jbeachferrara,1,North Carolina
5040,849659697334505472,849659697334505472,FLIP_NC,1,North Carolina
5041,184621488,184621488,UNCYoungDems,1,North Carolina
5042,429314925,429314925,rob_bryan,1,North Carolina
5043,4836054251,4836054251,DWB4Congress,1,North Carolina
5044,939935291447627776,939935291447627776,gailyoungNC,1,North Carolina
5045,4221585455,4221585455,RepHollyGrange,1,North Carolina
5046,127614941,127614941,JoeSamQueenNC,1,North Carolina
5047,3154232600,3154232600,MicheleNixNC,1,North Carolina
5048,882403440785326081,882403440785326081,ElectSamSearcy,1,North Carolina
5049,55737611,55737611,NCGOP7,1,North Carolina
5050,434370529,434370529,WalterDalton,1,North Carolina
5051,593175315,593175315,CampbellDems,1,North Carolina
5052,2389322204,2389322204,CecilBrockman,1,North Carolina
5053,219699117,219699117,CunninghamNCRep,1,North Carolina
5054,65726596,65726596,KenLewisNC,1,North Carolina
5055,1576355514,1576355514,WesleyHarrisNC,1,North Carolina
5056,586202902,586202902,BobSteinburg4NC,1,North Carolina
5057,271997092,271997092,ocdemparty,1,North Carolina
5058,752500729202536448,752500729202536448,EvanBayh,1,Indiana
5059,319634497,319634497,PittCountyDems,1,North Carolina
5060,19236935,19236935,JohnSzoka,1,North Carolina
5061,1433981088,1433981088,Rao4Morrisville,1,North Carolina
5062,449458857,449458857,EdHanes4NC,1,North Carolina
5063,234029543,234029543,ChairmanHayes,1,North Carolina
5064,497094511,497094511,RobertPittenger,1,North Carolina
5065,720353279176081408,720353279176081408,buddforcongress,1,North Carolina
5066,334245076,334245076,GeorgeHolding,1,North Carolina
5067,110211018,110211018,romo1963,1,North Carolina
5068,29167573,29167573,SCFCRs,1,North Carolina
5069,20388775,20388775,BCGOP,1,North Carolina
5070,1102885029678592000,1102885029678592000,bewforcongress,1,North Carolina
5071,1609364557,1609364557,AlmaforCongress,1,North Carolina
5072,2901384035,2901384035,danwhittennc,1,North Carolina
5073,280777047,280777047,paulmnewby,1,North Carolina
5074,105607904,105607904,Wake_YD,1,North Carolina
5075,929168794135728128,929168794135728128,Clemmons4NC,1,North Carolina
5076,809941482794647552,809941482794647552,AdamForDNC,1,To Be Added
5077,522747992,522747992,GastonDems,1,North Carolina
5078,61396391,61396391,NCTeenDems,1,North Carolina
5079,2413144536,2413144536,RepPresnell,1,North Carolina
5080,970882258717564928,970882258717564928,Ron_Dinicola,1,Pennsylvania
5081,3438729389,3438729389,CHardin4Liberty,1,North Carolina
5082,960257961800163328,960257961800163328,Frank4NC,1,North Carolina
5083,28611932,28611932,NCFYR,1,North Carolina
5084,85946803,85946803,jonhulburd,1,Arizona
5085,971984829997699072,971984829997699072,KrisRixonNC,1,North Carolina
5086,2544331459,2544331459,azfcrs,1,North Carolina
5087,950585112202235904,950585112202235904,LoftonforNC,1,North Carolina
5088,500236799,500236799,KyleHallNC,1,North Carolina
5089,915340246849552385,915340246849552385,RayRussellforNC,1,North Carolina
5090,2750775183,2750775183,TerenceEveritt,1,North Carolina
5091,417076915,417076915,BethWoodNC,1,North Carolina
5092,256008469,256008469,DM4Senate,1,Virginia
5093,826046888386449408,826046888386449408,AllisonDahle,1,North Carolina
5094,2973740181,2973740181,WaddellSenate40,1,North Carolina
5095,1911315536,1911315536,SenatorBobRucho,1,North Carolina
5096,1379155374,1379155374,GoNCRichardson,1,North Carolina
5097,2400595245,2400595245,electreives,1,North Carolina
5098,180779815,180779815,MarilynAvila,1,North Carolina
5099,161162151,161162151,TkAmericaBk2,1,North Carolina
5100,225901990,225901990,BillFaison,1,North Carolina
5101,621553470,621553470,RossforNCHouse,1,North Carolina
5102,333653446,333653446,Buck_Newton,1,North Carolina
5103,372958888,372958888,NC4Equality,1,North Carolina
5104,558127502,558127502,Jordan4NCHouse,1,North Carolina
5105,4638629721,4638629721,JoeJohnNC40,1,North Carolina
5106,1084856719249993728,1084856719249993728,fullerfornc,1,North Carolina
5107,462134852,462134852,DPrice4Congress,1,North Carolina
5108,3289443700,3289443700,GregFordNC,1,North Carolina
5109,2546360305,2546360305,Broadwell4House,1,North Carolina
5110,182792393,182792393,MikeStoneNC,1,North Carolina
5111,147560908,147560908,RepSarahStevens,1,North Carolina
5112,19674655,19674655,ChathamGOP,1,North Carolina
5113,28256666,28256666,RepPearl,1,North Carolina
5114,1382285203,1382285203,GuilfordGOP,1,North Carolina
5115,2278174500,2278174500,SenatorBillCook,1,North Carolina
5116,45495024,45495024,PaulLowejr,1,North Carolina
5117,2342357558,2342357558,ArtWittich,1,Montana
5118,2216185789,2216185789,BrendenJonesNC,1,North Carolina
5119,3366274504,3366274504,MaryBelkNC,1,North Carolina
5120,19315399,19315399,Soucek,1,North Carolina
5121,3669500596,3669500596,repshepard,1,North Carolina
5122,1201964267781677071,1201964267781677071,LeslieCohenNC20,1,North Carolina
5123,1270114573,1270114573,RepSetzer,1,North Carolina
5124,36041065,36041065,aimysteele,1,North Carolina
5125,481437062,481437062,McHenryCampaign,1,North Carolina
5126,500383630,500383630,RowanCoDems,1,North Carolina
5127,283739402,283739402,MeckYoungDems,1,North Carolina
5128,912412713485299713,912412713485299713,ElectMMorgan,1,North Carolina
5129,442113426,442113426,CCDemParty,1,North Carolina
5130,20061055,20061055,UNCWGOP,1,North Carolina
5131,561369168,561369168,RepLarryHall,1,North Carolina
5132,3084044775,3084044775,RepMillis,1,North Carolina
5133,2344039160,2344039160,janesmithsenate,1,North Carolina
5134,608400979,608400979,BrunswickGOP,1,North Carolina
5135,888441595179225088,888441595179225088,Stegman4CH,1,North Carolina
5136,1707485796,1707485796,Lockwood4NC,1,North Carolina
5137,211902218,211902218,UnionGOP,1,North Carolina
5138,44768071,44768071,NCSUCRs,1,North Carolina
5139,533212252,533212252,RobertBrawleyNC,1,North Carolina
5140,154893802,154893802,normsanderson,1,North Carolina
5141,191960843,191960843,louispate,1,North Carolina
5142,1060575920535281665,1060575920535281665,LisaStoneBarnes,1,North Carolina
5143,2430649436,2430649436,MackPaulNC,1,North Carolina
5144,2335816795,2335816795,ElectJohnAger,1,North Carolina
5145,2198261774,2198261774,onslowgop,1,North Carolina
5146,972267547017007104,972267547017007104,CathyforNCHouse,1,North Carolina
5147,232198713,232198713,senatormeredith,1,North Carolina
5148,4583432375,4583432375,RepKandieSmith,1,North Carolina
5149,861765521997524992,861765521997524992,wileynickel4nc,1,North Carolina
5150,270973639,270973639,RepFButterfield,1,North Carolina
5151,960514051347492864,960514051347492864,GingerGarnerNC,1,North Carolina
5152,3308708795,3308708795,JimArpNC,1,North Carolina
5153,548851913,548851913,WFUdems,1,North Carolina
5154,58987317,58987317,GoolsbyNCSenate,1,North Carolina
5155,533277789,533277789,votebaskerville,1,North Carolina
5156,30354379,30354379,raynebrown,1,North Carolina
5157,2263571942,2263571942,brendaclearyPhD,1,North Carolina
5158,270498209,270498209,lincolnncgop,1,North Carolina
5159,2395346370,2395346370,GaryPendletonNC,1,North Carolina
5160,972972910423003136,972972910423003136,JenBNChouse69,1,North Carolina
5161,968265101089402881,968265101089402881,LoveSenate29,1,North Carolina
5162,169331127,169331127,Matsui4Congress,1,California
5163,2382530107,2382530107,LeeForNC,1,North Carolina
5164,4548281603,4548281603,BlueForNC,1,North Carolina
5165,518671349,518671349,MikeClampitt,1,North Carolina
5166,894649058740097024,894649058740097024,ToddJohnsonNC35,1,North Carolina
5167,961812760693686278,961812760693686278,BostForNC,1,North Carolina
5168,272539173,272539173,BurkeGOP,1,North Carolina
5169,1150845672859590656,1150845672859590656,NCHollyGrange,1,North Carolina
5170,2453307721,2453307721,VoteNormBossert,1,North Carolina
5171,1425937177,1425937177,NCGOP3D,1,North Carolina
5172,895590731150118913,895590731150118913,JDWootenNC,1,North Carolina
5173,145895866,145895866,WakeDemWomen,1,North Carolina
5174,278839631,278839631,NC10Dems,1,North Carolina
5175,822521744661458944,822521744661458944,FousheeforNC,1,North Carolina
5176,480698323,480698323,WCUdemocrats,1,North Carolina
5177,19192854,19192854,StarNewsOpinion,1,North Carolina
5178,4297734401,4297734401,SchandevelForNC,1,North Carolina
5179,580352987,580352987,guilfordyd,1,North Carolina
5180,2554870803,2554870803,LuetkemeyerB,1,Missouri
5181,149874830,149874830,WilsonDems,1,North Carolina
5182,2460451320,2460451320,GladysARobinson,1,North Carolina
5183,243725411,243725411,InnovateCRNC,1,To Be Added
5184,4724361294,4724361294,Noris4House104,1,North Carolina
5185,3092758877,3092758877,YanceyGOP,1,North Carolina
5186,2151925500,2151925500,asimpleoldman,1,North Carolina
5187,21009561,21009561,mjatdavidson,1,North Carolina
5188,501740159,501740159,HR4Congress,1,North Carolina
5189,43606737,43606737,ChairmanLinda,1,North Carolina
5190,591495957,591495957,RepJanetAdkins,1,Florida
5191,3267317862,3267317862,CShoffTCB,1,North Carolina
5192,732979422,732979422,ArtSherwood,1,North Carolina
5193,964226729928744960,964226729928744960,love4nc2018,1,North Carolina
5194,4267964721,4267964721,MikeCausey2020,1,North Carolina
5195,54917351,54917351,DCGOPNC,1,North Carolina
5196,47224785,47224785,twyr,1,North Carolina
5197,976619277905223680,976619277905223680,Booth_NCHouse91,1,North Carolina
5198,297735636,297735636,CabarrusYD,1,North Carolina
5199,4043239648,4043239648,GeraldBentonJr,1,North Carolina
5200,873024342912847872,873024342912847872,rocklooker1,1,North Carolina
5201,507935224,507935224,Newton4Congress,1,North Carolina
5202,971531840912871427,971531840912871427,gallagher4nc112,1,North Carolina
5203,1005919564125925376,1005919564125925376,bessefornc,1,North Carolina
5204,996166085748580352,996166085748580352,LockamyYates,1,North Carolina
5205,57333057,57333057,TellHaganNo,1,North Carolina
5206,80141176,80141176,reformCongress,1,North Carolina
5207,2369683093,2369683093,brentshyp,1,North Carolina
5208,71932941,71932941,dotenfordnc,1,California
5209,426141949,426141949,JoCoDemParty,1,North Carolina
5210,119898690,119898690,NCGOP4,1,North Carolina
5211,957308758908162048,957308758908162048,LPMecklenburg,1,North Carolina
5212,351689052,351689052,LCNCDP,1,North Carolina
5213,81989695,81989695,WebbforNCSenate,1,North Carolina
5214,4708447768,4708447768,VoteMoretz,1,North Carolina
5215,266759191,266759191,votewaltersmith,1,North Carolina
5216,539242486,539242486,gocausey2012,1,North Carolina
5217,48747947,48747947,partybuilder,1,To Be Added
5218,356385736,356385736,GregVitali,1,Pennsylvania
5219,796499548394979328,796499548394979328,youngdemND,1,North Carolina
5220,1905561488,1905561488,DemsofAlamance,1,North Carolina
5221,725351434758291456,725351434758291456,RCallahan2016,1,North Carolina
5222,382791093,382791093,SenJohnHoeven,1,North Dakota
5223,794651044450041856,794651044450041856,DemRedistrict,1,To Be Added
5224,460376288,460376288,HeidiHeitkamp,1,North Dakota
5225,1048784496,1048784496,SenKevinCramer,1,North Dakota
5226,518700708,518700708,DougBurgum,1,North Dakota
5227,31524003,31524003,NDGOP,1,North Dakota
5228,63168512,63168512,nddemnpl,1,North Dakota
5229,3008735749,3008735749,RepJenSchultz,1,Minnesota
5230,32407106,32407106,sarahartweir,1,Kansas
5231,256518245,256518245,SenatorNealHunt,1,North Carolina
5232,624883838,624883838,KylieOversen,1,North Dakota
5233,964996994623311874,964996994623311874,Armstrong_ND,1,North Dakota
5234,1458593407,1458593407,DavidSandbeck,1,Minnesota
5235,236975376,236975376,DalrympleforGov,1,North Dakota
5236,17164263,17164263,karlarosehanson,1,North Dakota
5237,195766197,195766197,BenjaminWHanson,1,North Dakota
5238,979921201358393345,979921201358393345,Ruth4Nd,1,North Dakota
5239,879169870134476801,879169870134476801,BrentSanfordND,1,North Dakota
5240,106733567,106733567,hoeven4senate,1,North Dakota
5241,879127520423096320,879127520423096320,mac4northdakota,1,North Dakota
5242,2430685130,2430685130,fedorchak4PSC,1,North Dakota
5243,432594097,432594097,TaylorforND,1,North Dakota
5244,2532912954,2532912954,collegedemsnd,1,North Dakota
5245,706974683472605184,706974683472605184,nelsonfornd,1,North Dakota
5246,818542847855120388,818542847855120388,NDSenDemNPL,1,North Dakota
5247,2394924854,2394924854,SinnerforND,1,North Dakota
5248,818541243227639809,818541243227639809,NDHouseDemNPL,1,North Dakota
5249,1043330215,1043330215,STLCountyGOP,1,Missouri
5250,2231854194,2231854194,NDAgainstM1,1,North Dakota
5251,716477953123573760,716477953123573760,Eliot4ND,1,North Dakota
5252,110043857,110043857,NDPolicyCouncil,1,North Dakota
5253,946146619497631744,946146619497631744,D1DemNPL,1,North Dakota
5254,7713202,7713202,SpeakerBoehner,1,Ohio
5255,18020081,18020081,JohnKasich,1,Ohio
5256,43910797,43910797,SenSherrodBrown,1,Ohio
5257,18915145,18915145,senrobportman,1,Ohio
5258,13491312,13491312,RepTimRyan,1,Ohio
5259,24768753,24768753,SherrodBrown,1,Ohio
5260,1531521632,1531521632,RepBeatty,1,Ohio
5261,153486399,153486399,RepMarciaFudge,1,Ohio
5262,211530910,211530910,RepBillJohnson,1,Ohio
5263,15394954,15394954,boblatta,1,Ohio
5264,466532637,466532637,TimRyan,1,Ohio
5265,2414827232,2414827232,Janet4OH,1,Ohio
5266,234822928,234822928,RepBobGibbs,1,Ohio
5267,40296465,40296465,nanwhaley,1,Ohio
5268,211420609,211420609,RepSteveStivers,1,Ohio
5269,236916916,236916916,RepJimRenacci,1,Ohio
5270,3472073657,3472073657,DrDHennen,1,Ohio
5271,431049342,431049342,RepHagan,1,Ohio
5272,518644221,518644221,RepBradWenstrup,1,Ohio
5273,15738163,15738163,ohiogop,1,Ohio
5274,19637767,19637767,RichCordray,1,Ohio
5275,18820392,18820392,GovMikeDeWine,1,Ohio
5276,22970364,22970364,IdealsWin,1,Ohio
5277,30887511,30887511,MikeDeWine,1,Ohio
5278,2959497429,2959497429,VotesNotForSale,1,Ohio
5279,34012907,34012907,Ted_Strickland,1,Ohio
5280,64098343,64098343,JonHusted,1,Ohio
5281,958502468295544833,958502468295544833,RachelforOhio,1,Ohio
5282,246824198,246824198,OhioSenateGOP,1,Ohio
5283,3219928396,3219928396,mh4oh,1,Ohio
5284,114844202,114844202,OHHouseDems,1,Ohio
5285,364243120,364243120,JohnCranley,1,Ohio
5286,335505958,335505958,OhioSenateDems,1,Ohio
5287,15447566,15447566,ProgressOhio,1,Ohio
5288,4664670797,4664670797,MayorGinther,1,Ohio
5289,978689650209558530,978689650209558530,TeamHawley,1,Missouri
5290,739836929278156800,739836929278156800,ForOurFutureOH,1,Ohio
5291,336641233,336641233,KathleenClyde,1,Ohio
5292,2337241560,2337241560,JimRenacci,1,Ohio
5293,3319452519,3319452519,Ronan4Progress,1,Ohio
5294,208048119,208048119,dr_vanpelt,1,Illinois
5295,38442478,38442478,JoeSchiavoni,1,Ohio
5296,1368036404,1368036404,TaraKMack,1,Minnesota
5297,296866209,296866209,OHRGOPCaucus,1,Ohio
5298,32461021,32461021,RandyLudlow,1,Ohio
5299,117633137,117633137,MaryTaylorOH,1,Ohio
5300,243670716,243670716,LtGovHusted,1,Ohio
5301,59213941,59213941,dukedemocrats,1,North Carolina
5302,14063903,14063903,ChrisSeelbach,1,Ohio
5303,296455303,296455303,SouthFairfaxDem,1,Virginia
5304,72360510,72360510,NirajAntani,1,Ohio
5305,900025544032624640,900025544032624640,anthonygonzalez,1,Ohio
5306,21925192,21925192,FrankLaRose,1,Ohio
5307,119065840,119065840,OhioDemWomen,1,Ohio
5308,905621064792846336,905621064792846336,NikkiFosterOH,1,Ohio
5309,18829123,18829123,mlfudge,1,Ohio
5310,136042190,136042190,BettySutton,1,Ohio
5311,21954970,21954970,OhioYD,1,Ohio
5312,1912914235,1912914235,TrislerCongress,1,Ohio
5313,379778017,379778017,OccupyCincy,1,Ohio
5314,929440099682652161,929440099682652161,LValentineOH,1,Ohio
5315,24590645,24590645,ConniePillich,1,Ohio
5316,842563650103721986,842563650103721986,BetsyRaderOH,1,Ohio
5317,583804113,583804113,Yost4Ohio,1,Ohio
5318,1570776769,1570776769,FirstFreedomOH,1,Ohio
5319,279220243,279220243,OhioHouseDems,1,Ohio
5320,25446308,25446308,OhioCRs,1,Ohio
5321,108519121,108519121,Bill_Beagle,1,Ohio
5322,875722748206751744,875722748206751744,RepGalonski,1,Ohio
5323,68271578,68271578,KeithFaber,1,Ohio
5324,112907328,112907328,bquayle,1,Arizona
5325,1054381765224210432,1054381765224210432,RepAGonzalez,1,Ohio
5326,1871673438,1871673438,EmiliaSykesOH,1,Ohio
5327,30346936,30346936,andy_chow,1,Ohio
5328,842519938476707841,842519938476707841,Team_Harbaugh,1,Ohio
5329,106836676,106836676,nickieantonio,1,Ohio
5330,20462779,20462779,JenniferBrunner,1,Ohio
5331,2165364858,2165364858,teresa_fedor,1,Ohio
5332,31034167,31034167,Rick_Neal,1,Ohio
5333,582070020,582070020,JoyceBeatty,1,Ohio
5334,59536644,59536644,stevestivers,1,Ohio
5335,34438002,34438002,RRuby44,1,Ohio
5336,65063153,65063153,RepDanRamos,1,Ohio
5337,509067887,509067887,LarryObhof,1,Ohio
5338,152032973,152032973,ZackSpaceOhio,1,Ohio
5339,20446424,20446424,laurahancock,1,Ohio
5340,313719282,313719282,bradwenstrup,1,Ohio
5341,757909506256961537,757909506256961537,Columbus_DSA,1,Ohio
5342,340423016,340423016,SenSWilliams,1,Ohio
5343,3422267165,3422267165,lizforus,1,Ohio
5344,824680846141587456,824680846141587456,DeWineHustedOH,1,Ohio
5345,205677047,205677047,zmklein,1,Ohio
5346,826110720777519105,826110720777519105,IndivisibleOH8,1,Ohio
5347,132171327,132171327,peggylehner,1,Ohio
5348,55720891,55720891,brigidekelly,1,Ohio
5349,258851325,258851325,andrewginther,1,Ohio
5350,594902034,594902034,JohnP_Carney,1,Ohio
5351,18087755,18087755,BurkeForOhio,1,Ohio
5352,25216726,25216726,jillschill,1,Ohio
5353,92643698,92643698,LouGentileOhio,1,Ohio
5354,824707502763872256,824707502763872256,IndivisibleTol1,1,Ohio
5355,225690324,225690324,meredithctucker,1,Ohio
5356,803599441,803599441,OhioGreenParty,1,Ohio
5357,230552069,230552069,OhioYBD,1,Ohio
5358,878184572,878184572,RobertCSprague,1,Ohio
5359,2614227013,2614227013,kevinkelleyCLE,1,Ohio
5360,2963948910,2963948910,KennyYuko,1,Ohio
5361,425975238,425975238,lizmwalters,1,Ohio
5362,23775782,23775782,SteveChabot,1,Ohio
5363,940365203400732672,940365203400732672,Bishop4House,1,Maryland
5364,581206215,581206215,OhioDorothy,1,Ohio
5365,507521022,507521022,Sen_Edna_Brown,1,Ohio
5366,22570409,22570409,aliciareece,1,Ohio
5367,2786409114,2786409114,CecilThomasOH,1,Ohio
5368,22032397,22032397,KentKSmith,1,Ohio
5369,12534082,12534082,iAryeh,1,Ohio
5370,480872337,480872337,Marcy_Kaptur,1,Ohio
5371,952345476392738816,952345476392738816,Donnelly4Ohio,1,Ohio
5372,2755305760,2755305760,phh4Toledo,1,Ohio
5373,280560652,280560652,WarrenCoDemsOH,1,Ohio
5374,474273010,474273010,BrendanKelleyOH,1,Ohio
5375,30505579,30505579,Ohio_Tea_Party,1,Ohio
5376,1330714418,1330714418,JayHottinger,1,Ohio
5377,884408440910745600,884408440910745600,OH5forGalbraith,1,Ohio
5378,39871383,39871383,OUCollegeDems,1,Ohio
5379,44374081,44374081,BirdatHannah,1,Ohio
5380,52899310,52899310,TracyMaxHeard,1,Ohio
5381,362707577,362707577,RepHenne,1,Ohio
5382,1037341536592310272,1037341536592310272,RepBalderson,1,Ohio
5383,2383750128,2383750128,SenatorTavares,1,Ohio
5384,599445337,599445337,RepGaryScherer,1,Ohio
5385,2363246396,2363246396,PepperForOhio,1,Ohio
5386,18945453,18945453,HannahNews,1,Ohio
5387,2242849801,2242849801,Rob_McColley,1,Ohio
5388,623106697,623106697,HamCountyDems,1,Ohio
5389,977255390,977255390,VoteJeffJohnson,1,Ohio
5390,29358264,29358264,CuyahogaDWC,1,Ohio
5391,104237353,104237353,Koster4Congress,1,Washington
5392,2203730184,2203730184,lindsaymwebb,1,Ohio
5393,953694043896197121,953694043896197121,Russo4Ohio,1,Ohio
5394,494296571,494296571,RepJimButler,1,Ohio
5395,19045827,19045827,anthonycaldwell,1,Ohio
5396,62276638,62276638,jwuecker,1,Ohio
5397,532796067,532796067,TPortune,1,Ohio
5398,91022081,91022081,ChristieKuhns,1,Ohio
5399,845749829401821184,845749829401821184,GodfreyForOH16,1,Ohio
5400,1007465640,1007465640,Juanita_Brent,1,Ohio
5401,362767871,362767871,jewelldporter,1,Ohio
5402,1654453249,1654453249,JessicaEMiranda,1,Ohio
5403,93575832,93575832,latta4congress,1,Ohio
5404,867187050,867187050,osudems,1,Ohio
5405,951152525079662592,951152525079662592,GasperforOH10,1,Ohio
5406,1182925578,1182925578,KYTommyThompson,1,Kentucky
5407,1581592993,1581592993,repkoehler,1,Ohio
5408,188882398,188882398,wooddems,1,Ohio
5409,280200068,280200068,JimBuchy,1,Ohio
5410,854775800775757825,854775800775757825,wadekaps,1,Ohio
5411,21110718,21110718,FisherForOhio,1,Ohio
5412,1147528654030868480,1147528654030868480,KateForCongress,1,Ohio
5413,844752041650081795,844752041650081795,Neu4Congress,1,Ohio
5414,2393484560,2393484560,OHSenDemCaucus,1,Ohio
5415,2999795157,2999795157,RepFredStrahorn,1,Ohio
5416,2252047152,2252047152,SenTurner,1,Ohio
5417,854169209357643780,854169209357643780,Liston4Ohio,1,Ohio
5418,23363387,23363387,Mark_Wagoner,1,Ohio
5419,469610782,469610782,Kevin_BaconOH,1,Ohio
5420,576511605,576511605,OSUGovAffairs,1,Ohio
5421,35617687,35617687,kristinaroegner,1,Ohio
5422,26436936,26436936,MaryLightbody,1,Ohio
5423,958250467863166977,958250467863166977,SusanPalmerOH,1,Ohio
5424,81210101,81210101,margyconditt,1,Ohio
5425,372473138,372473138,Manning_Nathan,1,Ohio
5426,123272512,123272512,DaveGreenspan,1,Ohio
5427,19685855,19685855,StephanieDodd,1,Ohio
5428,59567599,59567599,BradCromes,1,Ohio
5429,385088319,385088319,OhioRepublicans,1,Ohio
5430,2253886998,2253886998,AllenWeh,1,New Mexico
5431,499032885,499032885,kentstatedems,1,Ohio
5432,1852458776,1852458776,gurrforcongress,1,Ohio
5433,2233172622,2233172622,mcohiogop,1,Ohio
5434,28889446,28889446,PierceGop,1,Washington
5435,18401723,18401723,sethmorgan,1,Ohio
5436,505910157,505910157,JimHughesOH,1,Ohio
5437,491820081,491820081,CincinnatiCRs,1,Ohio
5438,70435856,70435856,Sean_J_OBrien,1,Ohio
5439,3185799560,3185799560,LippsforOhio,1,Ohio
5440,4624539143,4624539143,Vote_Davidson,1,Ohio
5441,283605260,283605260,OhioBudget,1,Ohio
5442,335031921,335031921,BGSUDems,1,Ohio
5443,39571021,39571021,GoBrinkman,1,Ohio
5444,555431088,555431088,RepGrossman,1,Ohio
5445,150850048,150850048,RobGaragiola,1,Maryland
5446,317934871,317934871,TimBrownTMACOG,1,Ohio
5447,2292830888,2292830888,Rep_Rogers60,1,Ohio
5448,155590828,155590828,summitdems,1,Ohio
5449,821534788930666497,821534788930666497,OH1Indivisible,1,Ohio
5450,289145118,289145118,udaytondems,1,Ohio
5451,300071105,300071105,NickTuell,1,Ohio
5452,18596919,18596919,JonathanDever,1,Ohio
5453,278163308,278163308,miamiudems,1,Ohio
5454,1420307215,1420307215,DrVernonSykes,1,Ohio
5455,256186102,256186102,RepDaveHall,1,Ohio
5456,859692810282434560,859692810282434560,heyjuliesue,1,Texas
5457,4525199901,4525199901,RepTimGinter,1,Ohio
5458,2396264376,2396264376,StateRepRamos,1,Ohio
5459,15714558,15714558,lmfeeney,1,Ohio
5460,19211931,19211931,TimSchaffer,1,Ohio
5461,753313555097784320,753313555097784320,_OLBC,1,Ohio
5462,509108112,509108112,Scott_Oelslager,1,Ohio
5463,717449984841527296,717449984841527296,StateRepArndt,1,Ohio
5464,627558036,627558036,MikeSkindell,1,Ohio
5465,65499704,65499704,MaureenCMooney,1,New Hampshire
5466,43422204,43422204,DanLangshawNR,1,Ohio
5467,81089137,81089137,ucDemocrats,1,Ohio
5468,390331577,390331577,SenBrianHill,1,Ohio
5469,2344505317,2344505317,BillReineke,1,Ohio
5470,76090148,76090148,MCdemocrats,1,Ohio
5471,749706020,749706020,mayor_berger,1,Ohio
5472,506050549,506050549,TomPattonOH,1,Ohio
5473,225062917,225062917,Scott_Wiggam,1,Ohio
5474,380498919,380498919,MikeTurnerOH,1,Ohio
5475,980130372552941568,980130372552941568,Vote4Schiller,1,Ohio
5476,3033175191,3033175191,votejohnmcmanus,1,Ohio
5477,802900899295281153,802900899295281153,RandiClites,1,Ohio
5478,819960547995250688,819960547995250688,District15Ohio,1,Ohio
5479,506028596,506028596,JohnEklundOH,1,Ohio
5480,259176107,259176107,OberlinDems,1,Ohio
5481,818964855713628167,818964855713628167,OH11Indivisible,1,Ohio
5482,1089424866,1089424866,RepRomanchuk,1,Ohio
5483,3054637485,3054637485,VoteBoyce,1,Ohio
5484,254011813,254011813,StopSenateBill5,1,Ohio
5485,3428401738,3428401738,LucasCountyDems,1,Ohio
