,domain,id,id_str,party,screen_name,state
19669,,1144204282360582144,1144204282360582144,INC,INCKohima,To Be Added
19670,,846600967760072704,846600967760072704,INC,Arvind_Patidar1,To Be Added
19671,,859788295261360129,859788295261360128,BJP,Niravaanjna,To Be Added
19672,,818069358224117760,818069358224117760,To Be Added,sp_vineeth,To Be Added
19673,,1338986978,1338986978,INC,HP_congress,To Be Added
19674,,3018927860,3018927860,INC,RajanThakurINC,To Be Added
19675,,933385863580475393,933385863580475392,BJP,KomalGajjar7,To Be Added
19676,,852494394909478913,852494394909478912,To Be Added,arjunlalgargmla,To Be Added
19677,,4190402653,4190402653,INC,huligeppa2,To Be Added
19678,,701704287446024192,701704287446024192,AIADMK,Senthiladmk76,To Be Added
19679,,1235905317034065921,1235905317034065920,To Be Added,bag_mla,To Be Added
19680,,897351752122458112,897351752122458112,To Be Added,Dselvam88570809,To Be Added
19681,,1002808031577497600,1002808031577497600,BJD,BJD4Koraput,To Be Added
19682,,1062946647779360768,1062946647779360768,To Be Added,Sudesh_singhS,To Be Added
19683,,1011599046006530048,1011599046006530048,BJP,Bjp_jalgaon_,To Be Added
19684,,927186388319006720,927186388319006720,To Be Added,prasenjit_niloy,To Be Added
19685,,1058259324823195648,1058259324823195648,INC,GyamarTana3,To Be Added
19686,,819090797765296129,819090797765296128,BJP,shalinikarad,To Be Added
19687,,988411232444080130,988411232444080128,To Be Added,Shuklamondalbjp,To Be Added
19688,,997707024493264897,997707024493264896,BJP,DevrajBariaABVP,To Be Added
19689,,902929371479998464,902929371479998464,BJP,MahalingMukesh,To Be Added
19690,,3041181066,3041181066,INC,noaman_vadharia,To Be Added
19691,,1183025846128238592,1183025846128238592,To Be Added,ABHISHE10343760,To Be Added
19692,,2193881786,2193881786,DMK,muthuprabu4u,To Be Added
19693,,1282593546,1282593546,NCP,afrozsir,To Be Added
19694,,2152243347,2152243347,TRS,JAYANAVEENTRS,To Be Added
19695,,829760220792385536,829760220792385536,AIADMK,Paulmanojph,To Be Added
19696,,958663235523301376,958663235523301376,INC,badera_vivekiyc,To Be Added
19697,,1229973399570731008,1229973399570731008,BJP,bagri_amita,To Be Added
19698,,1110583683218497536,1110583683218497536,BJP,Jagdishchauhan_,To Be Added
19699,,1227132998367076353,1227132998367076352,To Be Added,VijayakumariDr,To Be Added
19700,,954387406513303552,954387406513303552,INC,SachinChikhale9,To Be Added
19701,,2213444942,2213444942,BJP,HarshAgnihotr10,To Be Added
19702,,819105026,819105026,BJP,davashishdubey,To Be Added
19703,,4772022973,4772022973,To Be Added,sohan8824,To Be Added
19704,,982963396407476224,982963396407476224,To Be Added,Chandan34411350,To Be Added
19705,,712140889397665793,712140889397665792,DMK,kingsimbu,To Be Added
19706,,87879527,87879527,INC,nargunduandhra,To Be Added
19707,,793430413658161152,793430413658161152,To Be Added,SonuJangraINC,To Be Added
19708,,1166389892839919616,1166389892839919616,To Be Added,SamirCh39841787,To Be Added
19709,,974865690854379520,974865690854379520,INC,MP_IYC,To Be Added
19710,,801830490965680129,801830490965680128,KSP,GadakhShankarao,To Be Added
19711,,879966145083604992,879966145083604992,BJP,Ronakbjpgujarat,To Be Added
19712,,4728505339,4728505339,INC,SumitPachouri51,To Be Added
19713,,33432627,33432627,INC,milinddharmasen,To Be Added
19714,,898052065154416640,898052065154416640,INC,DilipsinhjiZala,To Be Added
19715,,945636872218218497,945636872218218496,To Be Added,ChoudharyPawan_,To Be Added
19716,,878831726197329920,878831726197329920,BJP,Mahalakshmi_AR,To Be Added
19717,,846271043740217345,846271043740217344,To Be Added,SuryaPr85065396,To Be Added
19718,,1258650234,1258650234,INC,SunnyKumarINC,To Be Added
19719,,1230854098397908993,1230854098397908992,INC,MYobu2,To Be Added
19720,,695888583136276480,695888583136276480,AIADMK,imthiyas_Admk,To Be Added
19721,,1038346622105575424,1038346622105575424,INC,CongressVasant2,To Be Added
19722,,982583010183675904,982583010183675904,To Be Added,sheoassembly,To Be Added
19723,,1004612760800378880,1004612760800378880,BJP,Kamlesh02059343,To Be Added
19724,,1211725084626305024,1211725084626305024,BJP,PravinBhau_Offc,To Be Added
19725,,920924657586356224,920924657586356224,INC,INCNorthChennai,To Be Added
19726,,2934472046,2934472046,YSRCP,ysrc_official,To Be Added
19727,,1028603985568051200,1028603985568051200,To Be Added,RohshinR,To Be Added
19728,,1098966875701239808,1098966875701239808,INC,bais_rabendra,To Be Added
19729,,930450741067526144,930450741067526144,INC,rozerpyc,To Be Added
19730,,1074702719804411904,1074702719804411904,To Be Added,Tapan_inc,To Be Added
19731,,1199249782587318273,1199249782587318272,INC,SaleemAhmadINC,To Be Added
19732,,942721583478480897,942721583478480896,INC,RushirajsinhINC,To Be Added
19733,,1016020780780523521,1016020780780523520,INC,ahmed_amanuddin,To Be Added
19734,,751469133900894208,751469133900894208,INC,Vikrantcongress,To Be Added
19735,,735382783267328001,735382783267328000,To Be Added,RajeshMaharshi_,To Be Added
19736,,844049269187403777,844049269187403776,To Be Added,RajniPandeyBJP,To Be Added
19737,,844886147159359488,844886147159359488,BJP,iDeepakKushwah,To Be Added
19738,,87972195,87972195,INC,drbala123,To Be Added
19739,,913392645799428096,913392645799428096,BJP,baba_faridkhan,To Be Added
19740,,1119933709875073024,1119933709875073024,To Be Added,Sayaantani_Roy,To Be Added
19741,,623021084,623021084,INC,ajitngp,To Be Added
19742,,1162756345,1162756345,BJP,susantakumarsab,To Be Added
19743,,737907402440343553,737907402440343552,To Be Added,Harishchandra_A,To Be Added
19744,,908551767532564482,908551767532564480,BJP,rajendrameena88,To Be Added
19745,,1045569086325833728,1045569086325833728,To Be Added,SUBRATA51454652,To Be Added
19746,,438898359,438898359,INC,1stwardsankar,To Be Added
19747,,1082890157831770113,1082890157831770112,BJP,iAnitaSharma,To Be Added
19748,,1098896558689464321,1098896558689464320,INC,SevadalALG,To Be Added
19749,,2464821752,2464821752,To Be Added,st52452,To Be Added
19750,,1051174698690596864,1051174698690596864,BJP,SanjayMShah7,To Be Added
19751,,1018035202260471809,1018035202260471808,INC,SantoshTodkar12,To Be Added
19752,,1092268350820896768,1092268350820896768,To Be Added,RitaBal5,To Be Added
19753,,757899583179468800,757899583179468800,INC,RashidBanthiya,To Be Added
19754,,3894307272,3894307272,INC,bhaurao_nitin,To Be Added
19755,,848231334178959361,848231334178959360,BJD,maharathyp,To Be Added
19756,,1244624454551928833,1244624454551928832,TDP,RamanaiduTDP,To Be Added
19757,,163867418,163867418,INC,pjagtap555,To Be Added
19758,,1215267015176290304,1215267015176290304,To Be Added,TapasBa30966049,To Be Added
19759,,1107002086565113856,1107002086565113856,INC,IncArshadrewa,To Be Added
19760,,973487929203945472,973487929203945472,To Be Added,AnandRajBJP,To Be Added
19761,,932909499601399808,932909499601399808,TRS,BNarsampet,To Be Added
19762,,307611713,307611713,To Be Added,aliwajib,To Be Added
19763,,1132626599801544704,1132626599801544704,BJP,mlamangeshbjp,To Be Added
19764,,884037688478662658,884037688478662656,INC,IrfanPeerzada__,To Be Added
19765,,1955891036,1955891036,To Be Added,real_SinghSaab,To Be Added
19766,,365300377,365300377,BJP,pradeepsakthib,To Be Added
19767,,1035898870490787842,1035898870490787840,BJP,terosh3,To Be Added
19768,,2321552208,2321552208,BJP,Bjppanchmahal,To Be Added
19769,,865272338526474242,865272338526474240,SFI,balaji_kaletwad,To Be Added
19770,,939766645727178753,939766645727178752,INC,INCMuddebihalRu,To Be Added
19771,,937018121600110592,937018121600110592,To Be Added,KhandelwalNsui,To Be Added
19772,,1041412488615456768,1041412488615456768,To Be Added,SIRAZUL08665777,To Be Added
19773,,1018507961688383490,1018507961688383488,To Be Added,MKumar299,To Be Added
19774,,776125850521440256,776125850521440256,ABVP,rohit_kumura,To Be Added
19775,,2776829161,2776829161,To Be Added,VikrantForBjp,To Be Added
19776,,855317003829075969,855317003829075968,BJP,PurnimaChakrab8,To Be Added
19777,,931048448601686016,931048448601686016,BJP,SandeepsolankiB,To Be Added
19778,,3230000683,3230000683,INC,firozahmedkure1,To Be Added
19779,,921786434003931138,921786434003931136,BJP,ShraddhaZaa,To Be Added
19780,,859635834525503488,859635834525503488,To Be Added,AdvVishnuSharm1,To Be Added
19781,,109247136,109247136,To Be Added,dineshbajajxmla,To Be Added
19782,,1157927399415136257,1157927399415136256,To Be Added,BoseShymal,To Be Added
19783,,1041256451455348736,1041256451455348736,To Be Added,jasramNsui888,To Be Added
19784,,936640159533096962,936640159533096960,INC,bachchav_amit,To Be Added
19785,,1166395674872573953,1166395674872573952,To Be Added,KunduMla,To Be Added
19786,,274864556,274864556,To Be Added,yashadeshgupta,To Be Added
19787,,862554918611300352,862554918611300352,BJP,Ankitbjym9,To Be Added
19788,,1008236460309266432,1008236460309266432,DMK,Singaram2302,To Be Added
19789,,66508999,66508999,INC,nalapad,To Be Added
19790,,911139609102360577,911139609102360576,To Be Added,BajinderKutani,To Be Added
19791,,516084717,516084717,BJP,Mukeshsujlam,To Be Added
19792,,998877614696624128,998877614696624128,OTHER,GoaFront,To Be Added
19793,,870541207205814272,870541207205814272,INC,SaurabhMore55,To Be Added
19794,,1189108637559427075,1189108637559427072,To Be Added,LichharamRLP07,To Be Added
19795,,2370072506,2370072506,DMK,RameshTiruvarur,To Be Added
19796,,1108623297883717635,1108623297883717632,INC,VivekanandaTad1,To Be Added
19797,,1020997216415232000,1020997216415232000,To Be Added,hanunambjym,To Be Added
19798,,1022700944218189824,1022700944218189824,BJP,AshishS46658965,To Be Added
19799,,543207920,543207920,RSS,DPMishra88,To Be Added
19800,,1237289224266813440,1237289224266813440,To Be Added,Poonam34925899,To Be Added
19801,,987689426024361989,987689426024361984,To Be Added,VishalJ39627685,To Be Added
19802,,942218698139385857,942218698139385856,INC,Arselvaganapat1,To Be Added
19803,,792672032597151744,792672032597151744,INC,umar_aasif,To Be Added
19804,,365904228,365904228,BJP,SanjeevSengupta,To Be Added
19805,,915128507272798208,915128507272798208,INC,GHarishwar,To Be Added
19806,,1108263535279132672,1108263535279132672,INC,YashwantMourya4,To Be Added
19807,,908367261999575041,908367261999575040,To Be Added,jitender_balana,To Be Added
19808,,938268563428737025,938268563428737024,NCP,koditkarAdinath,To Be Added
19809,,602678796,602678796,BJP,bhagwatsharan,To Be Added
19810,,910127713800859648,910127713800859648,INC,AmarsinhRajput2,To Be Added
19811,,102603144,102603144,INC,sunilsemwal,To Be Added
19812,,1000970788340617216,1000970788340617216,DMK,NARENDRANJ2,To Be Added
19813,,1132535904172728320,1132535904172728320,INC,AmarsinhRajput6,To Be Added
19814,,1183226944759812096,1183226944759812096,INC,AbulKalamAzadR6,To Be Added
19815,,767296648582082561,767296648582082560,JDU,chandra94000,To Be Added
19816,,1144208418753826817,1144208418753826816,INC,INCWokha,To Be Added
19817,,846985428024643586,846985428024643584,BJP,AnilRajbharbjp,To Be Added
19818,,930100734904774656,930100734904774656,INC,Abhilash__009,To Be Added
19819,,962602261577916417,962602261577916416,ABVP,JamakhandiSunil,To Be Added
19820,,756381460458790912,756381460458790912,To Be Added,MamtaBhatt17,To Be Added
19821,,2261151774,2261151774,INC,aaratipugaonkar,To Be Added
19822,,879632669302112256,879632669302112256,AIADMK,premnba,To Be Added
19823,,1083621404761763840,1083621404761763840,BJP,SharrmaTusharr,To Be Added
19824,,886901647238021121,886901647238021120,To Be Added,MahendraBjp1972,To Be Added
19825,,942285767140708352,942285767140708352,BJP,MaheshwariWale,To Be Added
19826,,117344439,117344439,INC,nitinsharma13,To Be Added
19827,,842404866953752577,842404866953752576,BJD,DrPrabhasSingh,To Be Added
19828,,874335827706478593,874335827706478592,BJP,ShankarAhirwar7,To Be Added
19829,,774203676709847040,774203676709847040,To Be Added,VimalOla,To Be Added
19830,,3084903294,3084903294,BJP,rsr06863,To Be Added
19831,,190165489,190165489,To Be Added,vishyskr,To Be Added
19832,,1032631110835085313,1032631110835085312,To Be Added,Niravpanchal28,To Be Added
19833,,575544998,575544998,INC,srikantjena3,To Be Added
19834,,734012775953928192,734012775953928192,INC,JitendraHSharma,To Be Added
19835,,2421884480,2421884480,TRS,trsrajasekhar,To Be Added
19836,,1157542120095408128,1157542120095408128,INC,IncKaptan,To Be Added
19837,,734017608266047489,734017608266047488,INC,iqbal_ahmad75,To Be Added
19838,,3186562517,3186562517,BJP,022puneet,To Be Added
19839,,3358625419,3358625419,AAP,Irshadwynd,To Be Added
19840,,1551022309,1551022309,BJP,swami00004,To Be Added
19841,,362059280,362059280,INC,MIPATEL1,To Be Added
19842,,955836595541770240,955836595541770240,BJP,BJPShaktiSingh,To Be Added
19843,,4267992553,4267992553,BJP,Babitasarma3,To Be Added
19844,,791192996,791192996,INC,themehrozkhan,To Be Added
19845,,981599709797273600,981599709797273600,To Be Added,Jagdish_JJ05,To Be Added
19846,,1229089491761033216,1229089491761033216,AIADMK,GunasekaranMLA,To Be Added
19847,,947511095048019971,947511095048019968,JDU,irameshkushwaha,To Be Added
19848,,824942383,824942383,SHIV SENA,ishuklasir,To Be Added
19849,,1023425384552038406,1023425384552038400,To Be Added,Mahendranawa,To Be Added
19850,,2674689143,2674689143,BJP,ShivashankarcvV,To Be Added
19851,,1550457546,1550457546,BJP,SHARMAANIL_,To Be Added
19852,,2741748973,2741748973,BJP,sbhattabjp,To Be Added
19853,,1109657500679168002,1109657500679168000,To Be Added,bhanwarlalinc,To Be Added
19854,,755638258365829120,755638258365829120,To Be Added,AvinashBissa,To Be Added
19855,,779684231085629440,779684231085629440,INC,MohitKPandey,To Be Added
19856,,921285572022247424,921285572022247424,To Be Added,PIBGangtok,To Be Added
19857,,1094967236610076673,1094967236610076672,DMK,ken_abu,To Be Added
19858,,836895628252839938,836895628252839936,To Be Added,singhaniabjp,To Be Added
19859,,906514924221882368,906514924221882368,INC,AbhinavrajaNay1,To Be Added
19860,,701350783648980992,701350783648980992,To Be Added,gopaldaad,To Be Added
19861,,864003821613178880,864003821613178880,To Be Added,DMChampawat,To Be Added
19862,,778526937085906944,778526937085906944,To Be Added,ApolloNaimuddin,To Be Added
19863,,1010520960875692032,1010520960875692032,AIADMK,Ganesh43327925,To Be Added
19864,,772102801963048960,772102801963048960,BJP,BJP4GirSomnath,To Be Added
19865,,3658926618,3658926618,BJP,rupaksarmahbjp,To Be Added
19866,,959350404172648448,959350404172648448,To Be Added,BjpAnubhav,To Be Added
19867,,2535436430,2535436430,BJP,DrDeepakMangla,To Be Added
19868,,900089222421331968,900089222421331968,BJP,KayatiaM,To Be Added
19869,,2490677846,2490677846,INC,manojdk5,To Be Added
19870,,1215184056796643328,1215184056796643328,INC,KumarKetkar,To Be Added
19871,,2997353476,2997353476,To Be Added,SLKumawatB,To Be Added
19872,,857646501044121600,857646501044121600,BJP,Rameshs67566317,To Be Added
19873,,798648530009280512,798648530009280512,To Be Added,deepaklakhara7,To Be Added
19874,,885915614283526144,885915614283526144,INC,Manishagatkal27,To Be Added
19875,,880440319812132864,880440319812132864,BJP,BjpYova_Rahul,To Be Added
19876,,1645248686,1645248686,BJP,RanuVerma89,To Be Added
19877,,919567776712290304,919567776712290304,DMK,SureshPuyal,To Be Added
19878,,3196706935,3196706935,INC,MLalbha,To Be Added
19879,,2316603348,2316603348,BJP,SWAP7PATEL,To Be Added
19880,,1018768403899662337,1018768403899662336,DMK,JcbMurugan2,To Be Added
19881,,801018709,801018709,INC,rspatil_89,To Be Added
19882,,978582039464235008,978582039464235008,INC,JPallivayal,To Be Added
19883,,1104955178795466753,1104955178795466752,BJP,GahlotKanpur,To Be Added
19884,,853138196061868032,853138196061868032,INC,RakeshDhilod,To Be Added
19885,,1095357740698951680,1095357740698951680,AIADMK,HeneyIt,To Be Added
19886,,3161449184,3161449184,INC,NSUIDNH,To Be Added
19887,,760135465529905152,760135465529905152,To Be Added,YaspalGahlot,To Be Added
19888,,1091968991021608960,1091968991021608960,BJP,VibhootiDadwal,To Be Added
19889,,64897704,64897704,INC,pruthvirajdv,To Be Added
19890,,767777044793098244,767777044793098240,BJP,SurendraPatwa2,To Be Added
19891,,1087085194987913218,1087085194987913216,INC,sevadalNWD,To Be Added
19892,,3859772052,3859772052,ABVP,Adwait_Patki,To Be Added
19893,,90125010,90125010,BJP,iDarshanBJP,To Be Added
19894,,937858641042001920,937858641042001920,INC,AmanKhosa6,To Be Added
19895,,1176511650444140544,1176511650444140544,TRS,SabithaindraTRS,To Be Added
19896,,866867986346500096,866867986346500096,BJP,EIneoF06qtAsAte,To Be Added
19897,,962320438570270722,962320438570270720,INC,edagipatil,To Be Added
19898,,949831600090505216,949831600090505216,ABVP,bantizadav,To Be Added
19899,,967621153828360192,967621153828360192,BJP,SunilagrawalG,To Be Added
19900,,1079627803761360897,1079627803761360896,BJP,Ruati94806388,To Be Added
19901,,1055682097552220160,1055682097552220160,BJP,meghgoyal_BJYM,To Be Added
19902,,886538956912738304,886538956912738304,To Be Added,BjymDehat,To Be Added
19903,,237139973,237139973,AAP,drabhijitmore,To Be Added
19904,,724460459794026496,724460459794026496,INC,ParasCh007,To Be Added
19905,,792193670875406336,792193670875406336,To Be Added,yadramjangalBJP,To Be Added
19906,,822401868609519616,822401868609519616,AIADMK,ThiyaguADMK,To Be Added
19907,,1027084894160150528,1027084894160150528,INC,Santosh28765688,To Be Added
19908,,995352581420519424,995352581420519424,To Be Added,kuntal_neelam,To Be Added
19909,,744409666910822400,744409666910822400,INC,ptmavoor,To Be Added
19910,,1379946168,1379946168,BJP,draksbond,To Be Added
19911,,895622364368588800,895622364368588800,TDP,simha_swapnam,To Be Added
19912,,1056536939107700737,1056536939107700736,INC,churchillshimr1,To Be Added
19913,,883630538421960705,883630538421960704,INC,gkumar_inc,To Be Added
19914,,1039384076820467714,1039384076820467712,INC,2J1lB5zHJaARcPZ,To Be Added
19915,,2306105388,2306105388,To Be Added,Lokeshnaiwadi,To Be Added
19916,,1003558240850829312,1003558240850829312,ABVP,Sanjayutkal87,To Be Added
19917,,1097462312259047425,1097462312259047424,To Be Added,bolpurloksabha,To Be Added
19918,,3164981151,3164981151,INC,TechTly_,To Be Added
19919,,843173004,843173004,To Be Added,JoyduttaKol,To Be Added
19920,,95041098,95041098,To Be Added,sgsudip,To Be Added
19921,,123315121,123315121,To Be Added,arnab_dey1,To Be Added
19922,,1686316626,1686316626,To Be Added,anuojasanu,To Be Added
19923,,1023796084756242432,1023796084756242432,BJP,Bjp4Chatra,To Be Added
19924,,1049551193427476481,1049551193427476480,INC,DudulNekib,To Be Added
19925,,329519799,329519799,INC,chandansingh57,To Be Added
19926,,3343221612,3343221612,INC,Rau_Sudarshan,To Be Added
19927,,135848667,135848667,INC,RiaRevealed,To Be Added
19928,,968517111449452544,968517111449452544,INC,BhilwandePatil,To Be Added
19929,,3037417748,3037417748,INC,rakeshc68079524,To Be Added
19930,,4674149179,4674149179,To Be Added,AD_BJP,To Be Added
19931,,2524532204,2524532204,To Be Added,mailtomukesh,To Be Added
19932,,912722145117122560,912722145117122560,AAP,shyam_padole1,To Be Added
19933,,276368896,276368896,INC,anishpatelinc,To Be Added
19934,,859622788851789825,859622788851789824,To Be Added,Rajeshwarsing1,To Be Added
19935,,996977127328137216,996977127328137216,To Be Added,Monotos61278915,To Be Added
19936,,4924539711,4924539711,INC,sanjay051994,To Be Added
19937,,1097504781629820933,1097504781629820928,INC,TusharS30089859,To Be Added
19938,,1039723996579864576,1039723996579864576,BJP,Bjp4Barpeta,To Be Added
19939,,874977980375855106,874977980375855104,BJP,Ashwini34553865,To Be Added
19940,,1705389834,1705389834,To Be Added,thevaibhavag1,To Be Added
19941,,719819661991415808,719819661991415808,BJP,ShraddhaRajpu11,To Be Added
19942,,1247563552723877888,1247563552723877888,INC,SevadalJOD,To Be Added
19943,,815842251574222848,815842251574222848,INC,Vejalpur,To Be Added
19944,,842016790196678656,842016790196678656,To Be Added,sanjayjat_ABVP,To Be Added
19945,,3145741543,3145741543,INC,Antonyraja3137M,To Be Added
19946,,860865993119326208,860865993119326208,BJP,PhangchoLongki,To Be Added
19947,,908695626828804096,908695626828804096,To Be Added,JYOTIPRAKASLOVE,To Be Added
19948,,864850471780982784,864850471780982784,INC,Guthula9799,To Be Added
19949,,3163864070,3163864070,To Be Added,ShamaSabrin,To Be Added
19950,,1001025017486786560,1001025017486786560,To Be Added,mahendrajeengir,To Be Added
19951,,1204076791041675266,1204076791041675264,INC,NSUI_MP_SM,To Be Added
19952,,838795713261801474,838795713261801472,INC,vashundhara__,To Be Added
19953,,1245964089387634689,1245964089387634688,To Be Added,ImArjunprajapat,To Be Added
19954,,1317434616,1317434616,INC,ArshadChishti_,To Be Added
19955,,4880867334,4880867334,BJP,Imbhavesh_raval,To Be Added
19956,,1013681587060273152,1013681587060273152,INC,Narayan_GuRjr,To Be Added
19957,,1107195939511365632,1107195939511365632,To Be Added,KushalMondalBJP,To Be Added
19958,,779267032059613184,779267032059613184,To Be Added,shailendrarishl,To Be Added
19959,,1044588930153144320,1044588930153144320,BJP,ihirenjoshi1111,To Be Added
19960,,4582171523,4582171523,BJP,PritiMistry2,To Be Added
19961,,913293271811596288,913293271811596288,INC,nsui_bengaluru,To Be Added
19962,,3412862233,3412862233,INC,kpnaveenyadav,To Be Added
19963,,3521969251,3521969251,To Be Added,digvijay040589,To Be Added
19964,,940907744713785345,940907744713785344,INC,a_jafarsha,To Be Added
19965,,96563287,96563287,BJP,vardhan08,To Be Added
19966,,964412423896686593,964412423896686592,INC,Sarfaraz_Iyc,To Be Added
19967,,1121602031636979712,1121602031636979712,INC,baharul_mir,To Be Added
19968,,756381198579068928,756381198579068928,BJP,Hemantkubde007,To Be Added
19969,,44440581,44440581,BJP,ManojChadha65,To Be Added
19970,,857236176406802432,857236176406802432,To Be Added,DamjiMavani,To Be Added
19971,,1025721596030242816,1025721596030242816,AMMK,NaveenAgamudai2,To Be Added
19972,,528211389,528211389,BJP,senthilbjp,To Be Added
19973,,938011561808994304,938011561808994304,INC,SandipJoshiNGP,To Be Added
19974,,1004326299400224769,1004326299400224768,BJP,Krishna25724422,To Be Added
19975,,1093381347224084480,1093381347224084480,INC,SevadalASK,To Be Added
19976,,3018749125,3018749125,BJP,Zakir_Shah_,To Be Added
19977,,1118088398684602368,1118088398684602368,INC,SunderThakurINC,To Be Added
19978,,856709890626035712,856709890626035712,AIADMK,VaithilingamMp,To Be Added
19979,,1010819237437267968,1010819237437267968,DMK,SalemRRajendran,To Be Added
19980,,1102230115663015936,1102230115663015936,YSRCP,Padmavathy_YSRC,To Be Added
19981,,3274393141,3274393141,INC,surajtiwariINC,To Be Added
19982,,3798881594,3798881594,To Be Added,yuvanarwal,To Be Added
19983,,528647293,528647293,INC,hemanth_kgowda,To Be Added
19984,,1049305064664260608,1049305064664260608,INC,DevendraRajaT16,To Be Added
19985,,3981759434,3981759434,BJP,dsraleru,To Be Added
19986,,138699629,138699629,INC,dharmesh710,To Be Added
19987,,1244616931279171584,1244616931279171584,To Be Added,SurenderMeenaIN,To Be Added
19988,,875623279595106305,875623279595106304,To Be Added,BhopalSinghBdla,To Be Added
19989,,766569526033018880,766569526033018880,BJP,Chiragp23955025,To Be Added
19990,,1083240513082408960,1083240513082408960,INC,AmomNonglen,To Be Added
19991,,1093088835720757248,1093088835720757248,To Be Added,SantanuDasTPYC,To Be Added
19992,,2389507856,2389507856,BJP,Vijay_Khare5,To Be Added
19993,,807963715735879684,807963715735879680,INC,MSheeshRangrazz,To Be Added
19994,,795489405918212096,795489405918212096,INC,DhameNavnath,To Be Added
19995,,813236060838830080,813236060838830080,To Be Added,samadrke,To Be Added
19996,,914758633547640832,914758633547640832,INC,RajeshRathorre1,To Be Added
19997,,4380194536,4380194536,INC,IRFANNKPCC,To Be Added
19998,,4486107505,4486107505,AMMK,AmmkItDhinesh,To Be Added
19999,,1039786395974426625,1039786395974426624,BJP,ImartiDevi,To Be Added
20000,,877415479475924992,877415479475924992,BJP,ofs4NScIllDcuiw,To Be Added
20001,,1083932911806627840,1083932911806627840,SHIV SENA,OfficeAGSawant,To Be Added
20002,,2153185464,2153185464,BJP,VIRENINFRA,To Be Added
20003,,376641522,376641522,BJP,SushilNuwal,To Be Added
20004,,4751688740,4751688740,INC,SudeepSamal1,To Be Added
20005,,21551562,21551562,INC,NizamFoujdar,To Be Added
20006,,963277875976855558,963277875976855552,BJP,AshimCh91789994,To Be Added
20007,,814870272297828354,814870272297828352,SHIV SENA,SinkaruShivaji1,To Be Added
20008,,229398599,229398599,To Be Added,manish_sanghani,To Be Added
20009,,945995695709810688,945995695709810688,AMMK,VKSivaMannai,To Be Added
20010,,1013407781217595392,1013407781217595392,DMK,DmkGunda,To Be Added
20011,,1135831923824005120,1135831923824005120,To Be Added,SOURAVPRIYADAT4,To Be Added
20012,,3811957933,3811957933,DMK,npRameshDmk,To Be Added
20013,,1065483950104096773,1065483950104096768,To Be Added,Arindam03029486,To Be Added
20014,,1207268980777316354,1207268980777316352,To Be Added,UdayanGuha1,To Be Added
20015,,905500929981521920,905500929981521920,CPIM,cpimtmbdy1,To Be Added
20016,,922573917843103744,922573917843103744,INC,abhaSin93574099,To Be Added
20017,,1108751747323822080,1108751747323822080,To Be Added,ArunMahe5,To Be Added
20018,,77192816,77192816,To Be Added,LatoyaFerns,To Be Added
20019,,2875191511,2875191511,BJP,aniketsinghrana,To Be Added
20020,,972924153434132481,972924153434132480,To Be Added,RakeshJ87059694,To Be Added
20021,,2541200610,2541200610,OTHER,mpsouthgoa,To Be Added
20022,,707723407,707723407,INC,NitinJogdande,To Be Added
20023,,868363798750478336,868363798750478336,BJP,DevaKhushwant,To Be Added
20024,,2739187013,2739187013,BJP,sudarsonbjp,To Be Added
20025,,754304517886226432,754304517886226432,INC,Chinnasalethar1,To Be Added
20026,,904333619182702596,904333619182702592,INC,dalbir_randhaw,To Be Added
20027,,918085312093462528,918085312093462528,BJP,shaktiparihar_,To Be Added
20028,,714373664246923266,714373664246923264,AIADMK,logeshk70633212,To Be Added
20029,,928895440715636737,928895440715636736,BJP,JandialVarsha,To Be Added
20030,,718056124289822720,718056124289822720,BJP,iDhandevThakur,To Be Added
20031,,1162580174354784256,1162580174354784256,NDPP,MhathungYantha2,To Be Added
20032,,478850474,478850474,BJP,mamtaketankale,To Be Added
20033,,2893829839,2893829839,INC,ParkashTayade,To Be Added
20034,,4431218713,4431218713,BJP,Ratnaprabha_IAS,To Be Added
20035,,837876792409079810,837876792409079808,INC,ChhayaVermaCG,To Be Added
20036,,1037257672729317378,1037257672729317376,INC,DrSheeluPandram,To Be Added
20037,,970713216639647744,970713216639647744,BJP,NKBajgire38,To Be Added
20038,,1065936165675532288,1065936165675532288,To Be Added,AvijitR38406825,To Be Added
20039,,926853069580656641,926853069580656640,To Be Added,chaturvedi_im,To Be Added
20040,,852501785726025730,852501785726025728,To Be Added,KartikGujrati1,To Be Added
20041,,3537552193,3537552193,INC,gome_kavita,To Be Added
20042,,805487221155491844,805487221155491840,INC,mohsin997735,To Be Added
20043,,1164960222688894976,1164960222688894976,To Be Added,MLANilimaNag,To Be Added
20044,,924850169165656064,924850169165656064,SAMAJWADI,AzimRaje1,To Be Added
20045,,1055452501217030144,1055452501217030144,INC,AslamSh62917704,To Be Added
20046,,1083749657317072896,1083749657317072896,INC,BJPRaghubir,To Be Added
20047,,769496449658736641,769496449658736640,BJP,anjubalabjp,To Be Added
20048,,2888812928,2888812928,INC,BabluJha14,To Be Added
20049,,805768428761980928,805768428761980928,AMMK,laxmankcl,To Be Added
20050,,2784262880,2784262880,To Be Added,AmanThakur_,To Be Added
20051,,1015114239130918913,1015114239130918912,BJP,paragjioffice,To Be Added
20052,,872448279631581184,872448279631581184,To Be Added,msadhukhan79,To Be Added
20053,,135232335,135232335,INC,Devang__Dave,To Be Added
