,id,id_str,screen_name,confirmed_politician,state
1643,1075040139351597056,1075040139351597056,RepVanTaylor,1,Texas
1644,773208927697788928,773208927697788928,sandraforqueens,1,New York
1645,77839894,77839894,Bob_Gibbs,1,Ohio
1646,1082329240681492481,1082329240681492480,JakeLaTurner,1,Kansas
1647,1201970764519542784,1201970764519542784,MoeNc11,1,North Carolina
1648,223063551,223063551,AndyTerrellNC,1,North Carolina
1649,1145973238431748101,1145973238431748096,DebrineKirk,1,Wyoming
1650,1152041521035616256,1152041521035616256,PJR4Senate,1,Oregon
1651,168502762,168502762,RepEBJ,1,Texas
1652,2968451607,2968451607,RepBonnie,1,New Jersey
1653,1232005095841304579,1232005095841304576,DrJamesStGeorge,1,Florida
1654,2339415242,2339415242,Votejimjordan,1,Ohio
1655,19168067,19168067,krhern,1,Oklahoma
1656,2728403690,2728403690,WhipTBranch,1,Maryland
1657,327625079,327625079,RepAlGreenTX,1,Texas
1658,1168972392175198208,1168972392175198208,FymForCongress,1,California
1659,247392226,247392226,BangarReddy,1,Texas
1660,588823371,588823371,drleovalentin,1,Florida
1661,1226681166192947200,1226681166192947200,ForPaulette,1,Georgia
1662,854715071116849157,854715071116849152,RepRonEstes,1,Kansas
1663,3686482216,3686482216,RepLaHood,1,Illinois
1664,398193180,398193180,JimmyGomezCA,1,California
1665,267316393,267316393,Andre4Congress,1,Indiana
1666,1201300848682455040,1201300848682455040,catherineNY17,1,New York
1667,915831762,915831762,ABrindisiNY,1,New York
1668,1224782372429758466,1224782372429758464,Guido4Congress,1,Florida
1669,133028836,133028836,AdamSchiff,1,California
1670,237299871,237299871,RepMoBrooks,1,Alabama
1671,483034344,483034344,HaleIndy,1,Indiana
1672,3404875323,3404875323,val_demings,1,Florida
1673,1169798583375106048,1169798583375106048,GoForDW,1,Oregon
1674,1218569836797878273,1218569836797878272,quentinforoh7,1,Ohio
1675,1205968707303948289,1205968707303948288,OelkeElena,1,Michigan
1676,127941167,127941167,DavidRouzer,1,North Carolina
1677,1155192538535550976,1155192538535550976,Sites4Congress,1,Ohio
1678,236279233,236279233,NormaJTorres,1,California
1679,158520264,158520264,larsenrick,1,Washington
1680,983348251972816896,983348251972816896,SenHydeSmith,1,Mississippi
1681,607305422,607305422,bperras12,1,California
1682,953749679166156800,953749679166156800,GuestCongress,1,Mississippi
1683,480872337,480872337,Marcy_Kaptur,1,Ohio
1684,90639372,90639372,RepDwightEvans,1,Pennsylvania
1685,1726054070,1726054070,KrishnaBansalUS,1,Illinois
1686,1191470062340845568,1191470062340845568,GoodForCongress,1,Virginia
1687,1440628346,1440628346,Nickov0124,1,Florida
1688,956686624309510145,956686624309510144,Mohamma27433472,1,Arizona
1689,1037341536592310272,1037341536592310272,RepBalderson,1,Ohio
1690,816652616625168388,816652616625168384,RepAndyBiggsAZ,1,Arizona
1691,38167794,38167794,jonivy,1,California
1692,1164176887712796672,1164176887712796672,FoxworthFor14,1,Texas
1693,16801092,16801092,pubtheologian,1,Michigan
1694,1081243468327018496,1081243468327018496,RepMichaelGuest,1,Mississippi
1695,1085607801278349312,1085607801278349312,TomPhillipsNJ7,1,New Jersey
1696,18696134,18696134,RepSires,1,New Jersey
1697,26424123,26424123,RepMcCaul,1,Texas
1698,246064793,246064793,MarkRonchettiNM,1,New Mexico
1699,40264497,40264497,Cline4Virginia,1,Virginia
1700,85583894,85583894,QasimRashid,1,Virginia
1701,1080539438508400642,1080539438508400640,RepUnderwood,1,Illinois
1702,960347713027104768,960347713027104768,DanaforCongress,1,Florida
1703,1198763678109188096,1198763678109188096,AdamSchleiferNY,1,New York
1704,23593446,23593446,davidcicilline,1,Rhode Island
1705,1082086081238102018,1082086081238102016,RepJahanaHayes,1,Connecticut
1706,1203799585841266688,1203799585841266688,Alison4Congress,1,California
1707,5019861,5019861,AnitaMalik,1,Arizona
1708,1270426374,1270426374,Marie4Congress,1,Illinois
1709,1219959734473764867,1219959734473764864,votedegrammont,1,Florida
1710,2557400970,2557400970,LukeEdison20,1,Pennsylvania
1711,156333623,156333623,RepAlGreen,1,Texas
1712,1067184143774162944,1067184143774162944,DetmerMike,1,Michigan
1713,125706625,125706625,ElectConnolly,1,Virginia
1714,816303263586914304,816303263586914304,RepBrianFitz,1,Pennsylvania
1715,155654527,155654527,LangevinForRI,1,Rhode Island
1716,1168228170014908417,1168228170014908416,VanWinkle4TX23,1,Texas
1717,2945148970,2945148970,JulioPabonNY15,1,New York
1718,770442474753896448,770442474753896448,reygonzalez34,1,Texas
1719,1083474782602125318,1083474782602125312,RepHagedorn,1,Minnesota
1720,25034727,25034727,abbybroyles,1,Oklahoma
1721,1222594021547290624,1222594021547290624,GarbarinoforNY,1,New York
1722,818472418620608512,818472418620608512,RepAlLawsonJr,1,Florida
1723,2966770391,2966770391,PamKeithFL,1,Florida
1724,959850572420546560,959850572420546560,Hazelo4congress,1,Washington
1725,929506435070705664,929506435070705664,HackettCongress,1,Indiana
1726,551935844,551935844,ElectBlakeMoore,1,Utah
1727,1197511790881624064,1197511790881624064,JamieBerryhill3,1,Texas
1728,188019606,188019606,WhipClyburn,1,South Carolina
1729,1104042336466726914,1104042336466726912,caroltx26,1,Texas
1730,16256269,16256269,virginiafoxx,1,North Carolina
1731,2364682111,2364682111,RepDMB,1,Colorado
1732,1107447305697968131,1107447305697968128,TedGradel14,1,Illinois
1733,1100153767708819457,1100153767708819456,SandySmithNC,1,North Carolina
1734,2432952828,2432952828,GrothmanforWI,1,Wisconsin
1735,878006456548810752,878006456548810752,LisaRingGA01,1,Georgia
1736,3690837435,3690837435,SenJohnnyRay,1,Maryland
1737,87306418,87306418,gtsagan,1,Texas
1738,768490076913274880,768490076913274880,JefferyADoveJr,1,Virginia
1739,15751083,15751083,michaelcburgess,1,Texas
1740,1528330050,1528330050,MerkGregory,1,Florida
1741,4161157874,4161157874,MarkReed1776,1,California
1742,95184947,95184947,BrynneSpeak,1,California
1743,38970940,38970940,CharlieCrist,1,Florida
1744,950226935279443968,950226935279443968,hank4ky,1,Kentucky
1745,811986281177772032,811986281177772032,RepTrey,1,Indiana
1746,988858472132415489,988858472132415488,ZoeLofgren,1,California
1747,31013444,31013444,AyannaPressley,1,Massachusetts
1748,1080891667308298240,1080891667308298240,RepGolden,1,Maine
1749,1196906912257757184,1196906912257757184,JeffMcFarlinTX,1,Texas
1750,1245079531,1245079531,austinintal,1,California
1751,1219784475938369538,1219784475938369536,williamsfor15,1,Pennsylvania
1752,939210399060148229,939210399060148224,SwisherforIdaho,1,Idaho
1753,720487829873299456,720487829873299456,electkmreeveswa,1,Washington
1754,237763317,237763317,RepHartzler,1,Missouri
1755,4532518512,4532518512,MariaforAmerica,1,Texas
1756,2415806120,2415806120,Bradshaw2020,1,Tennessee
1757,1491350114,1491350114,MooneyforWV,1,West Virginia
1758,1232055502785437696,1232055502785437696,UnderwoodGA09,1,Georgia
1759,235312723,235312723,DesJarlaisTN04,1,Tennessee
1760,1161336480,1161336480,GregHillTX,1,Texas
1761,1110298689363279872,1110298689363279872,huang4congress,1,California
1762,1081256295469068288,1081256295469068288,RepFinkenauer,1,Iowa
1763,584912320,584912320,LacyClayMO1,1,Missouri
1764,3609064098,3609064098,JodeyArrington,1,Texas
1765,24602291,24602291,BeeKay4ME,1,Maine
1766,66804351,66804351,SeanCasten,1,Illinois
1767,1122921580210921474,1122921580210921472,VoteJackie4NY,1,New York
1768,1080198683713507335,1080198683713507328,RepCunningham,1,South Carolina
1769,521731529,521731529,JackieSpeier,1,California
1770,876894308309147650,876894308309147648,GilCisnerosCA,1,California
1771,1230620646033457152,1230620646033457152,DB_Fugate,1,Florida
1772,1100072194632237056,1100072194632237056,GregMurphyMD,1,North Carolina
1773,1215344718550315011,1215344718550315008,swain4congress,1,North Carolina
1774,907611779253112833,907611779253112832,GoodforFlorida,1,Florida
1775,4659557177,4659557177,LukeLetlow,1,Louisiana
1776,110798061,110798061,TTuberville,1,Alabama
1777,941754604118831105,941754604118831104,HuffmanForNC,1,North Carolina
1778,1159655639485861888,1159655639485861888,ElectHarleman,1,Missouri
1779,811239440916054016,811239440916054016,Malinowski,1,New Jersey
1780,36996153,36996153,Brian_Babin,1,Texas
1781,4116073601,4116073601,st4oh,1,Ohio
1782,23441791,23441791,DavidCarlucci,1,New York
1783,1080485692298444800,1080485692298444800,repdelgado,1,New York
1784,2930635215,2930635215,RepNewhouse,1,Washington
1785,780145306742689792,780145306742689792,lynzsimmons,1,Missouri
1786,98261746,98261746,Polatik254,1,Texas
1787,2953974395,2953974395,RepFrenchHill,1,Arkansas
1788,1087073882220064768,1087073882220064768,PhilArballo2020,1,California
1789,1043914380478361600,1043914380478361600,TeamKnight25,1,California
1790,1243902714,1243902714,RepBrownley,1,California
1791,818713465653051392,818713465653051392,RepDarrenSoto,1,Florida
1792,2966765501,2966765501,RepJohnKatko,1,New York
1793,1094284622723252224,1094284622723252224,kelnoland2020,1,Michigan
1794,21059255,21059255,tedlieu,1,California
1795,31594749,31594749,MJH1908,1,North Carolina
1796,137219209,137219209,JillSchupp,1,Missouri
1797,882958562296819714,882958562296819712,SpanbergerVA07,1,Virginia
1798,1179360787401306112,1179360787401306112,Blevins2020,1,California
1799,82423741,82423741,KathleenRice,1,New York
1800,322826756,322826756,DonnaDeegan,1,Florida
1801,1078749802765139968,1078749802765139968,RepJoeNeguse,1,Colorado
1802,14562874,14562874,jackiewalorski,1,Indiana
1803,1065995022,1065995022,RepWalorski,1,Indiana
1804,888148290373603328,888148290373603328,tomforwi,1,Wisconsin
1805,153865861,153865861,PaulTonko,1,New York
1806,3021460584,3021460584,mjhegar,1,Texas
1807,165172022,165172022,ElectQuinn,1,Florida
1808,1213678787847544833,1213678787847544832,mo4ca,1,California
1809,1107911305870991360,1107911305870991360,bobelliott2020,1,California
1810,1128147829606600706,1128147829606600704,TeresaForNM,1,New Mexico
1811,1286089079923380224,1286089079923380224,PearsonCongress,1,Tennessee
1812,1222062990473793537,1222062990473793536,daw4us,1,Louisiana
1813,482713734,482713734,Eshoo4Congress,1,California
1814,434343925,434343925,1Haywood,1,North Carolina
1815,2493412550,2493412550,JoseCaballeroSD,1,California
1816,963223121363861504,963223121363861504,RobAnderson2018,1,Louisiana
1817,346504895,346504895,WallaceCongress,1,North Carolina
1818,964207385253416960,964207385253416960,SteveWoodsmall,1,North Carolina
1819,2540142420,2540142420,BMiller4Senate,1,Wyoming
1820,199325935,199325935,RepAndreCarson,1,Indiana
1821,1206692411617009672,1206692411617009664,SabrinaHaake,1,Indiana
1822,1015780837873278978,1015780837873278976,MensingDale,1,California
1823,274440617,274440617,ACampaNajjar,1,California
1824,389017497,389017497,FrankDLucas,1,Oklahoma
1825,1180247201441865728,1180247201441865728,JessicaTaylorAL,1,Alabama
1826,108307728,108307728,JimDeMartino,1,Delaware
1827,516713147,516713147,JDMiniear,1,Indiana
1828,1029474632271896576,1029474632271896576,ForMenefee,1,Texas
1829,22055226,22055226,replouiegohmert,1,Texas
1830,21048033,21048033,Duncan4Congress,1,South Carolina
1831,1278789879758012417,1278789879758012416,BestforKY,1,Kentucky
1832,533324996,533324996,wildforcongress,1,Pennsylvania
1833,1082545426253926401,1082545426253926400,ChrisForTN1,1,Tennessee
1834,1198251478445699073,1198251478445699072,NewSpirit2020,1,Ohio
1835,1262531473057423361,1262531473057423360,RepMikeGarcia,1,California
1836,219429281,219429281,RepKinzinger,1,Illinois
1837,1147917171827400704,1147917171827400704,ATHeldut,1,Illinois
1838,366304362,366304362,MarkwayneMullin,1,Oklahoma
1839,18004222,18004222,AdamKinzinger,1,Illinois
1840,1058051748,1058051748,TXRandy14,1,Texas
1841,192728979,192728979,willsheehan_8,1,New Jersey
1842,1082416697380913152,1082416697380913152,RepMichaelWaltz,1,Florida
1843,36686040,36686040,RepMaxineWaters,1,California
1844,2335709744,2335709744,ToddMcMurtry,1,Kentucky
1845,22469627,22469627,PierceBush,1,Texas
1846,22456513,22456513,RealErinCruz,1,California
1847,1136709465082945538,1136709465082945536,RichforGA,1,Georgia
1848,2183281433,2183281433,TinaRamirezVA,1,Virginia
1849,871768526620700673,871768526620700672,Tiffany_Shedd,1,Arizona
1850,1155945142097854464,1155945142097854464,KatieWitt,1,Utah
1851,803813158318198785,803813158318198784,watersforsenate,1,Rhode Island
1852,755114263090458624,755114263090458624,Elled26,1,California
1853,1214002986898219008,1214002986898219008,MarsicanoPA8,1,Pennsylvania
1854,1092997767688060929,1092997767688060928,MillironTX,1,Texas
1855,850507814023942144,850507814023942144,GeorgePapa19,1,California
1856,17907578,17907578,dinatitus,1,Nevada
1857,1286418932300238851,1286418932300238848,Harris4US2020,1,Louisiana
1858,80673991,80673991,LouisianaScotty,1,Louisiana
1859,887704019296276482,887704019296276480,JDScholten,1,Iowa
1860,1080978331535896576,1080978331535896576,RepBrindisi,1,New York
1861,1180213735669080066,1180213735669080064,larryfortn01,1,Tennessee
1862,95546148,95546148,WilliamKeating,1,Massachusetts
1863,1190009225763622912,1190009225763622912,GormanCongress,1,California
1864,1081350574589833221,1081350574589833216,RepEdCase,1,Hawaii
1865,1082369392229400576,1082369392229400576,RepGregPence,1,Indiana
1866,1168567562059374592,1168567562059374592,zainabmohsini,1,Virginia
1867,1291597452357771264,1291597452357771264,TeamObernolte,1,California
1868,1162192116933484544,1162192116933484544,ErickAguilarJAX,1,Florida
1869,1221123192443559938,1221123192443559936,JoeMilladoFL03,1,Florida
1870,1028665167750553600,1028665167750553600,drchrismagiera,1,Indiana
1871,1079061579973439488,1079061579973439488,RepSusieLee,1,Nevada
1872,1146847845326217218,1146847845326217216,JoseForFlorida,1,Florida
1873,1019264961657352192,1019264961657352192,WestPointWeber,1,Ohio
1874,448442694,448442694,AndomForNY,1,New York
1875,909183465765163008,909183465765163008,RVHoyos,1,Tennessee
1876,307808408,307808408,SriPKulkarni,1,Texas
1877,1087494624011345920,1087494624011345920,RobJonesVA,1,Virginia
1878,76069325,76069325,MikeRogersCamp,1,Alabama
1879,20688358,20688358,MarcVeasey,1,Texas
1880,722555010588872705,722555010588872704,RonEstesKS,1,Kansas
1881,941080085121175552,941080085121175552,SenDougJones,1,Alabama
1882,2696825456,2696825456,VoteSchrader,1,Oregon
1883,991735871786319873,991735871786319872,twestley777,1,Texas
1884,1080504024695222273,1080504024695222272,RepRiggleman,1,Virginia
1885,37007274,37007274,repdonyoung,1,Alaska
1886,1623308912,1623308912,RepJasonSmith,1,Missouri
1887,925217686254059520,925217686254059520,JacksonMaynard8,1,Washington
1888,22627387,22627387,swoodsmall,1,North Carolina
1889,343358379,343358379,CollinsforGA,1,Georgia
1890,1656913327,1656913327,SaraJacobsCA,1,California
1891,235217558,235217558,SenCoryGardner,1,Colorado
1892,1200496449580130304,1200496449580130304,MayaforGeorgia,1,Georgia
1893,1255248365438238721,1255248365438238720,DonnaForWyoming,1,Wyoming
1894,986687738098409472,986687738098409472,JoinJustin19,1,California
1895,999123575142465538,999123575142465536,Swank4America,1,Washington
1896,1260939757,1260939757,jaimecastleOH,1,Ohio
1897,1229840692916236288,1229840692916236288,Angus4Congress,1,Massachusetts
1898,93303821,93303821,ElectBergmann,1,Tennessee
1899,60739515,60739515,mark_gamba,1,Oregon
1900,1143052930473496578,1143052930473496576,HillaryMueri,1,Ohio
1901,1080885078425784320,1080885078425784320,RepGregStanton,1,Arizona
1902,48588693,48588693,Maher4Congress,1,New York
1903,2976606250,2976606250,RepGrothman,1,Wisconsin
1904,637174730,637174730,KelBman50,1,Florida
1905,1080573351914061825,1080573351914061824,RepDavidTrone,1,Maryland
1906,1265423480,1265423480,pallonefornj,1,New Jersey
1907,1143354240397537281,1143354240397537280,JohnBlairforNM,1,New Mexico
1908,1117898546055761920,1117898546055761920,BarnettforAZ,1,Arizona
1909,1184235857181597696,1184235857181597696,ClevelandFor30,1,Texas
1910,528177366,528177366,devindthorpe,1,Utah
1911,910204689844785157,910204689844785152,VoteSangari,1,Illinois
1912,3397154973,3397154973,VoteBrendaLopez,1,Georgia
1913,28599820,28599820,RepDianaDeGette,1,Colorado
1914,432895323,432895323,LindseyGrahamSC,1,South Carolina
1915,78396305,78396305,NabilahforGA07,1,Georgia
1916,1072467470,1072467470,RepSeanMaloney,1,New York
1917,438665212,438665212,JoshHarder,1,California
1918,3303011670,3303011670,UsaNisha,1,California
1919,223166587,223166587,JeffMerkley,1,Oregon
1920,2750346912,2750346912,PoseyCampaign,1,Florida
1921,985989677759934465,985989677759934464,koble4congress,1,Nevada
1922,266719387,266719387,StenyHoyer,1,Maryland
1923,272004287,272004287,Ann_Kirkpatrick,1,Arizona
1924,613731891,613731891,GenoveseSal,1,California
1925,18805303,18805303,JeffFortenberry,1,Nebraska
1926,377609596,377609596,ericswalwell,1,California
1927,1157277186988171264,1157277186988171264,DanielsCongress,1,Pennsylvania
1928,47147054,47147054,surajpatelnyc,1,New York
1929,1136711154435207168,1136711154435207168,CynthiaMLummis,1,Wyoming
1930,935368364,935368364,MikeKellyPA,1,Pennsylvania
1931,992255618,992255618,MadamPres1,1,Virginia
1932,97583689,97583689,ReElectHank,1,Georgia
1933,872143958847045632,872143958847045632,MondaireJones,1,New York
1934,1026649952,1026649952,ChrisPalombi,1,Maryland
1935,342677019,342677019,bruce_westerman,1,Arkansas
1936,1069124515,1069124515,RepLaMalfa,1,California
1937,1151934548747403264,1151934548747403264,RoyceWestTX,1,Texas
1938,1379652732,1379652732,TerryNeese1,1,Oklahoma
1939,1204604732632907781,1204604732632907776,mortonforil,1,Illinois
1940,1172328575464161285,1172328575464161280,VoteRudnickCA25,1,California
1941,1592481150,1592481150,WestermanAR,1,Arkansas
1942,39894447,39894447,deanbphillips,1,Minnesota
1943,2964877294,2964877294,RepBost,1,Illinois
1944,384913290,384913290,RepJohnYarmuth,1,Kentucky
1945,1128493052287508480,1128493052287508480,Weinstock2020,1,New York
1946,137794015,137794015,RepTedDeutch,1,Florida
1947,283353772,283353772,ethamilton123,1,Nevada
1948,4228409359,4228409359,JimmyPanetta,1,California
1949,248495200,248495200,sethmoulton,1,Massachusetts
1950,818523328109416448,818523328109416448,MattRosendale,1,Montana
1951,2375967966,2375967966,Newhouse4Rep,1,Washington
1952,23290631,23290631,AndyMartinUSA,1,New Hampshire
1953,1151325340364627970,1151325340364627968,FinelloForPA,1,Pennsylvania
1954,26653478,26653478,JasonSmithMO,1,Missouri
1955,1158928860685066241,1158928860685066240,BobOlsen2020,1,Arizona
1956,903354645623566340,903354645623566336,Meuser4Congress,1,Pennsylvania
1957,900516768032202752,900516768032202752,golden4congress,1,Maine
1958,1078692057940742144,1078692057940742144,RepMaxRose,1,New York
1959,18189966,18189966,hinsonashley,1,Iowa
1960,1074129612,1074129612,RepVeasey,1,Texas
1961,1229426679229165568,1229426679229165568,BillyPrempeh,1,New Jersey
1962,4863545294,4863545294,kaikahele,1,Hawaii
1963,844291103524311041,844291103524311040,James_Mackler,1,Tennessee
1964,816131319033950208,816131319033950208,RepJimBanks,1,Indiana
1965,808483983055060992,808483983055060992,ORMarkRoberts,1,Oregon
1966,432676344,432676344,GKButterfield,1,North Carolina
1967,1193790349,1193790349,WmFawell,1,Illinois
1968,245451804,245451804,RepJimCosta,1,California
1969,3294844322,3294844322,MrJamesJeromeB2,1,Ohio
1970,1207125009401106433,1207125009401106432,RickCollins08,1,Alabama
1971,862707670645649408,862707670645649408,joe4hoosiers,1,Indiana
1972,283722901,283722901,Mia4MD,1,Maryland
1973,1116801618023002112,1116801618023002112,ScottLCostello,1,Indiana
1974,817397255523209217,817397255523209216,ClaireGForNJRep,1,New Jersey
1975,1218335650790793216,1218335650790793216,petel4congress,1,California
1976,1224776475099856896,1224776475099856896,PQ4AZ,1,Arizona
1977,1235630338875052034,1235630338875052032,stevebullockmt,1,Montana
1978,1227957965707042816,1227957965707042816,VaughnForOregon,1,Oregon
1979,2573587962,2573587962,TomOHalleran,1,Arizona
1980,1075794931992719360,1075794931992719360,AnitaKegley10,1,Texas
1981,839312384657338368,839312384657338368,Bill_4_Congress,1,Florida
1982,1179750665335296000,1179750665335296000,FosterforKansas,1,Kansas
1983,1184105393594740736,1184105393594740736,GenDougSlocum,1,Michigan
1984,78033328,78033328,tomkean,1,New Jersey
1985,581141508,581141508,RepMarcyKaptur,1,Ohio
1986,2348492935,2348492935,alcee4congress,1,Florida
1987,74508260,74508260,BillPascrell,1,New Jersey
1988,1235278011043282944,1235278011043282944,HCastillo2020,1,New Jersey
1989,2852998461,2852998461,RepWesterman,1,Arkansas
1990,1259631151406178305,1259631151406178304,LeMay4Congress,1,Washington
1991,114607567,114607567,brettguthrie,1,Kentucky
1992,749662181579485184,749662181579485184,LacyJohnsonMN,1,Minnesota
1993,1119903518196936706,1119903518196936704,JoeReynolds2020,1,South Carolina
1994,1166037512344756226,1166037512344756224,lindaforMI,1,Michigan
1995,1073403553081933824,1073403553081933824,Vote4Boatman,1,Texas
1996,998607070784929792,998607070784929792,HughesHageman,1,Washington
1997,132215424,132215424,KDSFurnishings,1,Ohio
1998,2278406522,2278406522,MissTW1985,1,Nevada
1999,1258041681691230208,1258041681691230208,marlene_tapper,1,New York
2000,164369297,164369297,NydiaVelazquez,1,New York
2001,267938462,267938462,RepZoeLofgren,1,California
2002,1155959411023605767,1155959411023605760,TinaCannonUtah,1,Utah
2003,365530059,365530059,Team_Mitch,1,Kentucky
2004,1178791942135701504,1178791942135701504,AdrienneMaine,1,Maine
2005,571214272,571214272,Grace4NY,1,New York
2006,242772524,242772524,RepFrankLucas,1,Oklahoma
2007,789244177,789244177,RepDannyDavis,1,Illinois
2008,700705941281497088,700705941281497088,NEWTONCONGRESS,1,Maryland
2009,1205855957277954048,1205855957277954048,Kirk4Congress,1,Texas
2010,1191327658124165123,1191327658124165120,Mfume4Congress,1,Maryland
2011,91125308,91125308,benraylujan,1,New Mexico
2012,879714351321624576,879714351321624576,BetsyforIL,1,Illinois
2013,793283098431590404,793283098431590400,alpettigrew1,1,Tennessee
2014,1181614156711170051,1181614156711170048,J_R_Salling,1,Maryland
2015,4381665136,4381665136,DeanBrowningPA,1,Pennsylvania
2016,1045110018,1045110018,RepDanKildee,1,Michigan
2017,1130472293921169408,1130472293921169408,DLiamDorris,1,Indiana
2018,20467163,20467163,VernBuchanan,1,Florida
2019,17976923,17976923,cathymcmorris,1,Washington
2020,1274372865127677959,1274372865127677952,votedeanjohnson,1,Washington
2021,1081318716573470720,1081318716573470720,RepCarolMiller,1,West Virginia
2022,385429543,385429543,RepMcNerney,1,California
2023,59536644,59536644,stevestivers,1,Ohio
2024,1181222321366982656,1181222321366982656,Whitt4WV,1,West Virginia
2025,93575832,93575832,latta4congress,1,Ohio
2026,259364314,259364314,JohnSarbanes,1,Maryland
2027,1058717720,1058717720,RepAnnieKuster,1,New Hampshire
2028,1208126185831485440,1208126185831485440,ElectNancyforUS,1,Washington
2029,1134380401143754752,1134380401143754752,MeehanCampaign,1,Pennsylvania
2030,1116403639315091457,1116403639315091456,bubser4congress,1,California
2031,825788057936859136,825788057936859136,SarahGee1987,1,Illinois
2032,1180124969621168128,1180124969621168128,Miller_Congress,1,Illinois
2033,1250865339317051394,1250865339317051392,xoamani,1,New Jersey
2034,242926427,242926427,HerreraBeutler,1,Washington
2035,1102705289034371074,1102705289034371072,Phillips4George,1,New York
2036,860547911268139008,860547911268139008,ElissaSlotkin,1,Michigan
2037,553863817,553863817,ScottPetersCA52,1,California
2038,1210975940752183297,1210975940752183296,HuntForCongress,1,Ohio
2039,44774107,44774107,RealJohnDennis,1,California
2040,975156938802688000,975156938802688000,JimHarperIN,1,Indiana
2041,1080281618399424512,1080281618399424512,KimWilliamsCA16,1,California
2042,1112724144427139072,1112724144427139072,BradleyCongress,1,California
2043,1191505199631937536,1191505199631937536,JaredforNM,1,New Mexico
2044,313727335,313727335,AMANI2020,1,New Jersey
2045,1123675946735681536,1123675946735681536,DaryRezvani,1,California
2046,2714941364,2714941364,KathyLanding,1,South Carolina
2047,1257816581318598656,1257816581318598656,supportfortNE,1,Nebraska
2048,1207551012661288960,1207551012661288960,LizForTX8,1,Texas
2049,25291215,25291215,CarlBrizzi,1,Indiana
2050,26872966,26872966,miles4ok5,1,Oklahoma
2051,215102443,215102443,KerryGibsonUtah,1,Utah
2052,1561703689,1561703689,LiamOMaraIV,1,California
2053,1237937510124322818,1237937510124322816,LizforGA12th,1,Georgia
2054,2966570782,2966570782,RepRubenGallego,1,Arizona
2055,3109108467,3109108467,DonJBacon,1,Nebraska
2056,818948638890217473,818948638890217472,RepMattGaetz,1,Florida
2057,408816873,408816873,JerryNadler,1,New York
2058,343041182,343041182,TomCottonAR,1,Arkansas
2059,1141369750821490688,1141369750821490688,PatriotsPerry,1,Pennsylvania
2060,1100408591838838784,1100408591838838784,DukeforUSSenate,1,South Carolina
2061,1163544478688456704,1163544478688456704,DanRodimer,1,Nevada
2062,24233458,24233458,davidwbrown,1,North Carolina
2063,917408119222923264,917408119222923264,LindaTSanchez,1,California
2064,2633102054,2633102054,WilliamHansonAR,1,Arkansas
2065,248735463,248735463,RepBarbaraLee,1,California
2066,1168581467816906752,1168581467816906752,badrun_khan,1,New York
2067,2747499978,2747499978,CopeTN2020,1,Tennessee
2068,964336712225869825,964336712225869824,DavidTheus,1,Florida
2069,161411080,161411080,gracenapolitano,1,California
2070,41017380,41017380,AlanGrayson,1,Florida
2071,402719755,402719755,MarkAmodeiNV2,1,Nevada
2072,720353279176081408,720353279176081408,buddforcongress,1,North Carolina
2073,1153306303021891584,1153306303021891584,BlundoForNevada,1,Nevada
2074,16740433,16740433,DeAnna4Congress,1,California
2075,14994604,14994604,DominickDina,1,Texas
2076,1178677134690324487,1178677134690324480,JesseJensen2020,1,Washington
2077,66858922,66858922,ydanis,1,New York
2078,3332640269,3332640269,LizForCongress,1,Maryland
2079,756123897783808000,756123897783808000,KathyCastorFL,1,Florida
2080,1287052942042898433,1287052942042898432,Parker4NC10,1,North Carolina
2081,1080584229510172678,1080584229510172672,RepPressley,1,Massachusetts
2082,15673703,15673703,karenhandel,1,Georgia
2083,18066265,18066265,LesLester,1,Minnesota
2084,816298918468259841,816298918468259840,RepRoKhanna,1,California
2085,1207336353907773440,1207336353907773440,TCManning,1,Texas
2086,1531521632,1531521632,RepBeatty,1,Ohio
2087,42337890,42337890,Scotttaylorva,1,Virginia
2088,234014087,234014087,RepWilson,1,Florida
2089,23820360,23820360,billhuizenga,1,Michigan
2090,22454270,22454270,FrancesYasmeen,1,California
2091,4854972139,4854972139,MikeLarsenOH,1,Ohio
2092,1257667158,1257667158,chiproytx,1,Texas
2093,1230160840239779843,1230160840239779840,edtarverga,1,Georgia
2094,1129189487639089152,1129189487639089152,MuesforMontana,1,Montana
2095,1194792199004868610,1194792199004868608,VotePaulJunge,1,Michigan
2096,4851790919,4851790919,davidjtrone,1,Maryland
2097,887363635692969984,887363635692969984,hiral4congress,1,Arizona
2098,1180165663538761728,1180165663538761728,Carl4congressms,1,Mississippi
2099,117164761,117164761,LynnAfendoulis,1,Michigan
2100,24913074,24913074,RepSpeier,1,California
2101,984456621417000960,984456621417000960,RepConorLamb,1,Pennsylvania
2102,189956658,189956658,BurnsUSA,1,Illinois
2103,1120725302366408704,1120725302366408704,BillSchaferIowa,1,Iowa
2104,4870048156,4870048156,JakeAuch,1,Massachusetts
2105,1217065721672404992,1217065721672404992,JohnCowanGA,1,Georgia
2106,4624539143,4624539143,Vote_Davidson,1,Ohio
2107,780217040065982464,780217040065982464,DouglasTuman,1,New York
2108,1195403234761936897,1195403234761936896,_Carlos_2020_,1,Indiana
2109,409522947,409522947,Dr_RaulRuiz,1,California
2110,435331179,435331179,RashidaTlaib,1,Michigan
2111,23124635,23124635,TomColeOK04,1,Oklahoma
