,id,id_str,screen_name,confirmed_account_type,state,twitter_name,real_name,bioguide,office_holder,party,district,level,woman,birthday,last_updated
1358,830593660437819392,830593660437819392,vangie4congress,1,Virginia,Vangie Williams,,,,,,,,,2021-04-20
1359,41981259,41981259,dcfegan,1,Texas,David Fegan,,,,,,,,,2021-04-20
1360,1067492007558475776,1067492007558475776,tomwatsontx19,1,Texas,Tom Watson for Congress,,,,,,,,,2021-04-20
1361,454609177,454609177,jefffcoleman,1,Alabama,Jeff Coleman,,,,,,,,,2021-04-20
1362,1212797261765214211,1212797261765214211,langworthyus9th,1,Michigan,,,,,,,,,,2021-04-20
1363,955676117775650816,955676117775650816,guyetteoh8,1,Ohio,GuyetteOH8,,,,,,,,,2021-04-20
1364,975934555789066245,975934555789066245,tracy4congress,1,Massachusetts,Tracy Lovvorn,,,,,,,,,2021-04-20
1365,1022798774094245888,1022798774094245888,meyertn4,1,Tennessee,Doug Meyer 2020,,,,,,,,,2021-04-20
1366,972304553809883137,972304553809883137,ted_howze,1,California,Ted Howze,,,,,,,,,2021-04-20
1367,1231770573442822149,1231770573442822149,paulforpa11,1,Pennsylvania,,,,,,,,,,2021-04-20
1368,140529899,140529899,dustyjohnson,1,South Dakota,Dusty Johnson for Congress,,,,,,,,,2021-04-20
1369,88291132,88291132,allawsonjr,1,Florida,Al Lawson,,,,,,,,,2021-04-20
1370,61608485,61608485,foxxforcongress,1,North Carolina,Virginia Foxx,,,,,,,,,2021-04-20
1371,1157277098748391425,1157277098748391425,jaimeescuder,1,Texas,Jaime,,,,,,,,,2021-04-20
1372,42481696,42481696,bradleybyrne,1,Alabama,Bradley Byrne,,,,,,,,,2021-04-20
1373,183351637,183351637,joecourtneyct,1,Connecticut,Joe Courtney,,,,,,,,,2021-04-20
1374,1233454365588877314,1233454365588877314,ingrimrian,1,Washington,rian ingrim,,,,,,,,,2021-04-20
1375,409719505,409719505,markwarnerva,1,Virginia,Mark Warner HQ,,,,,,,,,2021-04-20
1376,125497871,125497871,guild4congress,1,Oklahoma,Guild for Congress,,,,,,,,,2021-04-20
1377,130901013,130901013,replynch,1,Massachusetts,Stephen F. Lynch,,,,,,,,,2021-04-20
1378,373586796,373586796,weberfortexas,1,Texas,Randy Weber,,,,,,,,,2021-04-20
1379,251087433,251087433,kate_schroder,1,Ohio,Kate Schroder,,,,,,,,,2021-04-20
1380,2212905492,2212905492,jenniferwexton,1,Virginia,Jennifer Wexton,,,,,,,,,2021-04-20
1381,1081312310059253763,1081312310059253763,repjohnrose,1,Tennessee,John Rose,John Rose,R000612,1,2,6,3,False,1965-02-23,2021-04-20
1382,1011716557343477760,1011716557343477760,jonathanherzog5,1,New York,Jonathan,,,,,,,,,2021-04-20
1383,1142540066461487105,1142540066461487105,roseyfortx23,1,Texas,,,,,,,,,,2021-04-20
1384,1261019643646484482,1261019643646484482,mikecravenky,1,Kentucky,Mike Craven for Congress 2020,,,,,,,,,2021-04-20
1385,1220870911483617280,1220870911483617280,andyforga14,1,Georgia,Andy Gunther for Congress,,,,,,,,,2021-04-20
1386,1160425858487726080,1160425858487726080,heidisloanfortx,1,Texas,Heidi Sloan,,,,,,,,,2021-04-20
1387,1217134603267399680,1217134603267399680,dannykdavis7th,1,Illinois,Danny K. Davis,,,,,,,,,2021-04-20
1388,1908143071,1908143071,repguthrie,1,Kentucky,Rep. Brett Guthrie,Brett Guthrie,G000558,1,2,2,3,False,1964-02-18,2021-04-20
1389,1154567218769928193,1154567218769928193,championtx2020,1,Texas,Wendell Champion,,,,,,,,,2021-04-20
1390,1190648741889486848,1190648741889486848,chip4congress,1,Indiana,Chip Coldiron,,,,,,,,,2021-04-20
1391,89992368,89992368,annmclanekuster,1,New Hampshire,Annie Kuster,,,,,,,,,2021-04-20
1392,1185579272137826304,1185579272137826304,marquitabrads15,1,Tennessee,Marquita Bradshaw,,,,,,,,,2021-04-20
1393,1259714432,1259714432,kimkbaltimore,1,Maryland,Kimberly Klacik,,,,,,,,,2021-04-20
1394,1231348024728748032,1231348024728748032,repmontague,1,Florida,Dr. Willie J. Montague,,,,,,,,,2021-04-20
1395,3044993235,3044993235,reptedlieu,1,California,Rep. Ted Lieu,Ted Lieu,L000582,1,1,33,3,False,1969-03-29,2021-04-20
1396,257180565,257180565,cheribustos,1,Illinois,Cheri Bustos,,,,,,,,,2021-04-20
1397,18166778,18166778,jim_jordan,1,Ohio,Rep. Jim Jordan,Jim Jordan,J000289,1,2,4,3,False,1964-02-17,2021-04-20
1398,1197909460678823936,1197909460678823936,grangercampaign,1,Texas,Kay Granger Campaign,,,,,,,,,2021-04-20
1399,1210298829561446401,1210298829561446401,santorisuzette,1,California,Suzette Santori,,,,,,,,,2021-04-20
1400,24745957,24745957,rephankjohnson,1,Georgia,Rep. Hank Johnson,Henry Johnson,J000288,1,1,4,3,False,1954-10-02,2021-04-20
1401,161743731,161743731,repkaygranger,1,Texas,Rep. Kay Granger,Kay Granger,G000377,1,2,12,3,True,1943-01-18,2021-04-20
1402,1100296244407214080,1100296244407214080,benniejsmith1,1,Kentucky,Bennie J. Smith (D-KY),,,,,,,,,2021-04-20
1403,817076257770835968,817076257770835968,repespaillat,1,New York,Adriano Espaillat,Adriano Espaillat,E000297,1,1,13,3,False,1954-09-27,2021-04-20
1404,25516346,25516346,ryandchamberlin,1,Florida,Ryan D. Chamberlin,,,,,,,,,2021-04-20
1405,1201926060927016960,1201926060927016960,laiquerehman1,1,Texas,Laique Rehman,,,,,,,,,2021-04-20
1406,14836282,14836282,jim_banks,1,Indiana,Jim Banks,,,,,,,,,2021-04-20
1407,942156122,942156122,repswalwell,1,California,Rep. Eric Swalwell,Eric Swalwell,S001193,1,1,15,3,False,1980-11-16,2021-04-20
1408,135623073,135623073,standwithraul,1,Arizona,Rep. Raúl Grijalva,,,,,,,,,2021-04-20
1409,744315872,744315872,votegiles,1,Arizona,Dave Giles for Congress (R) AZ-9,,,,,,,,,2021-04-20
1410,757947989616766978,757947989616766978,clevelandhosea,1,South Carolina,Hosea Cleveland,,,,,,,,,2021-04-20
1411,2863006655,2863006655,replawrence,1,Michigan,Brenda Lawrence,Brenda Lawrence,L000581,1,1,14,3,True,1954-10-18,2021-04-20
1412,404132211,404132211,repricklarsen,1,Washington,Rep. Rick Larsen,Rick Larsen,L000560,1,1,2,3,False,1965-06-15,2021-04-20
1413,1209270573202911235,1209270573202911235,kemptonnv,1,Nevada,Kempton_Congress.NV 🌹,,,,,,,,,2021-04-20
1414,1221166721341579264,1221166721341579264,mikaldwilliams,1,Texas,Mikal D. Williams,,,,,,,,,2021-04-20
1415,737719829579345920,737719829579345920,donnashalala,1,Florida,Donna E. Shalala,,,,,,,,,2021-04-20
1416,753690852711657472,753690852711657472,michael_boggus,1,Georgia,Michael  Boggus,,,,,,,,,2021-04-20
1417,61886317,61886317,ralphnorman,1,South Carolina,Ralph Norman,,,,,,,,,2021-04-20
1418,161637895,161637895,drjoe4congress,1,California,Joseph Fountain Ed.D,,,,,,,,,2021-04-20
1419,815241612154417152,815241612154417152,repjackbergman,1,Michigan,Rep. Jack Bergman,Jack Bergman,B001301,1,2,1,3,False,1947-02-02,2021-04-20
1420,1126845717836906496,1126845717836906496,raul4congress,1,Texas,Raul Reyes Jr.,,,,,,,,,2021-04-20
1421,937020045963665409,937020045963665409,siegelfortexas,1,Texas,Mike Siegel,,,,,,,,,2021-04-20
1422,1167500779667841025,1167500779667841025,hoosiers4kelly,1,Indiana,Kelly Mitchell,,,,,,,,,2021-04-20
1423,1179889794886885378,1179889794886885378,bethforindiana,1,Indiana,,,,,,,,,,2021-04-20
1424,1188662444564107264,1188662444564107264,jonahschulzoh,1,Ohio,Jonah Schulz,,,,,,,,,2021-04-20
1425,818536152588238849,818536152588238849,repgonzalez,1,Texas,Rep. Vicente Gonzalez,Vicente Gonzalez,G000581,1,1,15,3,False,1967-09-04,2021-04-20
1426,4133578035,4133578035,kw4congress,1,Florida,Kimberly Walker 🪖,,,,,,,,,2021-04-20
1427,634904655,634904655,kerryb4congress,1,Michigan,Kerry Bentivolio,,,,,,,,,2021-04-20
1428,1079104563280527364,1079104563280527364,repaoc,1,New York,Rep. Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez,O000172,1,1,14,3,True,1989-10-13,2021-04-20
1429,1227404261153234946,1227404261153234946,maureen4ny,1,New York,Maureen McArdle Schulman,,,,,,,,,2021-04-20
1430,1164760658992177155,1164760658992177155,frankenforiowa,1,Iowa,Admiral Mike Franken,,,,,,,,,2021-04-20
1431,1140769664387231744,1140769664387231744,lauram4nm,1,New Mexico,Laura M. Montoya,,,,,,,,,2021-04-20
1432,1235407546803982337,1235407546803982337,hites4g,1,Georgia,Hites4CongressGA13,,,,,,,,,2021-04-20
1433,153101548,153101548,jasonmrochek,1,Texas,Jason Mrochek,,,,,,,,,2021-04-20
1434,1082311988926124036,1082311988926124036,repjohnjoyce,1,Pennsylvania,John Joyce,John Joyce,J000302,1,2,13,3,False,1957-02-08,2021-04-20
1435,122174004,122174004,repdinatitus,1,Nevada,Dina Titus,Dina Titus,T000468,1,1,1,3,True,1950-05-23,2021-04-20
1436,1869975300,1869975300,dansullivan_ak,1,Alaska,Dan Sullivan,,,,,,,,,2021-04-20
1437,1237911282440982528,1237911282440982528,dharshbargertn1,1,Tennessee,Diana Harshbarger,,,,,,,,,2021-04-20
1438,407171044,407171044,richhermantx,1,Texas,Richard Herman,,,,,,,,,2021-04-20
1439,1222361314141581312,1222361314141581312,congresslandon,1,Oklahoma,LandonForCongress,,,,,,,,,2021-04-20
1440,1093694194525356032,1093694194525356032,fl9congress,1,Florida,Sergio E. Ortiz For Congress FL9,,,,,,,,,2021-04-20
1441,751799352755052544,751799352755052544,jackbergman_mi1,1,Michigan,Jack Bergman,,,,,,,,,2021-04-20
1442,1080516116395499522,1080516116395499522,repdavids,1,Kansas,Rep. Sharice Davids,Sharice Davids,D000629,1,1,3,3,True,1980-05-22,2021-04-20
1443,186706545,186706545,drmalikr,1,Georgia,Dr. Rashid Malik,,,,,,,,,2021-04-20
1444,1171462969533829120,1171462969533829120,jeffcolemanal,1,Alabama,Jeff Coleman for Congress,,,,,,,,,2021-04-20
1445,1176896334747422720,1176896334747422720,sean_4_congress,1,California,Sean For Congress,,,,,,,,,2021-04-20
1446,7270292,7270292,jiminhofe,1,Oklahoma,Sen. Jim Inhofe,James Inhofe,I000024,1,2,99,3,False,1934-11-17,2021-04-20
1447,570005456,570005456,bradyfortexas,1,Texas,Kevin Brady for Congress,,,,,,,,,2021-04-20
1448,969388083023052800,969388083023052800,ryantrundlecd4,1,Louisiana,Ryan Trundle for Congress,,,,,,,,,2021-04-20
1449,729414452651692032,729414452651692032,tamarashealey,1,Georgia,"Tamara Johnson-Shealey, J.M.",,,,,,,,,2021-04-20
1450,1093918214181060609,1093918214181060609,keanforcongress,1,New Jersey,Tom Kean,,,,,,,,,2021-04-20
1451,43056299,43056299,jeremystaat,1,California,Jeremy Staat,,,,,,,,,2021-04-20
1452,1127320877824204800,1127320877824204800,votebigjim,1,New Jersey,VOTE BIG JIM,,,,,,,,,2021-04-20
1453,308794407,308794407,dickdurbin,1,Illinois,Dick Durbin,Richard Durbin,D000563,1,1,99,3,False,1944-11-21,2021-04-20
1454,1116701574770958342,1116701574770958342,drbillclifford1,1,Kansas,Dr. Bill Clifford,,,,,,,,,2021-04-20
1455,31611298,31611298,jahimes,1,Connecticut,Jim Himes,James Himes,H001047,1,1,4,3,False,1966-07-05,2021-04-20
1456,1224195593146392578,1224195593146392578,chaseforflorida,1,Florida,Todd Chase For Congress,,,,,,,,,2021-04-20
1457,172944579,172944579,russfulcher,1,Idaho,Russ Fulcher,,,,,,,,,2021-04-20
1458,1152598802873880576,1152598802873880576,billhagertytn,1,Tennessee,Bill Hagerty,,,,,,,,,2021-04-20
1459,170111219,170111219,lloyddoggetttx,1,Texas,Rep. Lloyd Doggett,,,,,,,,,2021-04-20
1460,1144606486213083136,1144606486213083136,votekristine,1,Illinois,Kristine Schanbacher,,,,,,,,,2021-04-20
1461,1080292515939565568,1080292515939565568,repelaineluria,1,Virginia,Rep. Elaine Luria,Elaine Luria,L000591,1,1,2,3,True,1975-08-15,2021-04-20
1462,893545663417520128,893545663417520128,price4wnc,1,North Carolina,Phillip Price,,,,,,,,,2021-04-20
1463,340608823,340608823,leoblundo,1,Nevada,Leo Blundo,,,,,,,,,2021-04-20
1464,29766367,29766367,repsamgraves,1,Missouri,Rep. Sam Graves,Sam Graves,G000546,1,2,6,3,False,1963-11-07,2021-04-20
1465,1144717405811163136,1144717405811163136,cj4congress2020,1,California,CJ for Congress,,,,,,,,,2021-04-20
1466,2157663212,2157663212,greenwaldva07,1,Virginia,Peter Greenwald,,,,,,,,,2021-04-20
1467,948732668,948732668,senbrianjones,1,California,Brian W. Jones,,,,,,,,,2021-04-20
1468,1173648203083739140,1173648203083739140,casady4congress,1,California,Nancy Casady,,,,,,,,,2021-04-20
1469,1011815911798595584,1011815911798595584,gomurph2020,1,Delaware,Lee Murphy (DE),,,,,,,,,2021-04-20
1470,96015533,96015533,byrondonalds,1,Florida,Byron Donalds,,,,,,,,,2021-04-20
1471,18903194,18903194,mowers,1,New Hampshire,Matt Mowers,,,,,,,,,2021-04-20
1472,2914515430,2914515430,reptomemmer,1,Minnesota,Tom Emmer,Tom Emmer,E000294,1,2,6,3,False,1961-03-03,2021-04-20
1473,1397501864,1397501864,perduesenate,1,Georgia,David Perdue,,,,,,,,,2021-04-20
1474,219010139,219010139,annlwagner,1,Missouri,Ann Wagner,,,,,,,,,2021-04-20
1475,1480852568,1480852568,bensasse,1,Nebraska,Ben Sasse,,,,,,,,,2021-04-20
1476,116616867,116616867,stevenpalazzo,1,Mississippi,Steven Palazzo,Steven Palazzo,P000601,1,2,4,3,False,1970-02-21,2021-04-20
1477,886993219132805120,886993219132805120,speciale4va,1,Virginia,Thomas A. Speciale II,,,,,,,,,2021-04-20
1478,3041348993,3041348993,newyorkvonni,1,New York,Chivona Renee Newsome,,,,,,,,,2021-04-20
1479,1217038647691706368,1217038647691706368,hostetler_rob,1,Texas,Rob Hostetler,,,,,,,,,2021-04-20
1480,69326168,69326168,sewell4congress,1,Alabama,Terri A. Sewell,,,,,,,,,2021-04-20
1481,1041879377586343936,1041879377586343936,teamengel,1,New York,Engel for Congress,,,,,,,,,2021-04-20
1482,26146427,26146427,jaymcfarland,1,Utah,Jay Mcfarland,,,,,,,,,2021-04-20
1483,1174153996363345921,1174153996363345921,santos4congress,1,New York,George Santos,,,,,,,,,2021-04-20
1484,969328139485802496,969328139485802496,johnjoyceforpa,1,Pennsylvania,John Joyce,,,,,,,,,2021-04-20
1485,128664931,128664931,mcgovernma,1,Massachusetts,Jim McGovern,,,,,,,,,2021-04-20
1486,1111986921033605120,1111986921033605120,frankpallottanj,1,New Jersey,Frank Pallotta,,,,,,,,,2021-04-20
1487,1104941328188796928,1104941328188796928,baldwinfors,1,Virginia,Baldwin for U.S. Senate,,,,,,,,,2021-04-20
1488,1144076089,1144076089,jasonrobergeva,1,Virginia,Dr. Jason Alexander Roberge,,,,,,,,,2021-04-20
1489,1262017122,1262017122,abby4iowa,1,Iowa,Abby Finkenauer,,,,,,,,,2021-04-20
1490,1431517423,1431517423,ericrothmuller,1,Kentucky,Eric Rothmuller,,,,,,,,,2021-04-20
1491,23201727,23201727,katherineclark,1,Massachusetts,Katherine Clark,,,,,,,,,2021-04-20
1492,981691454962749440,981691454962749440,mikeespyms,1,Mississippi,Mike Espy,,,,,,,,,2021-04-20
1493,40302336,40302336,repjerrynadler,1,New York,Rep. Nadler,Jerrold Nadler,N000002,1,1,10,3,False,1947-06-13,2021-04-20
1494,29201047,29201047,senjeffmerkley,1,Oregon,Senator Jeff Merkley,Jeff Merkley,M001176,1,1,99,3,False,1956-10-24,2021-04-20
1495,3472073657,3472073657,drdhennen,1,Ohio,,,,,,,,,,2021-04-20
1496,573576620,573576620,nyanzamoore,1,Texas,Nyanza L Moore,,,,,,,,,2021-04-20
1497,1135625824282058753,1135625824282058753,drmannysenate,1,Tennessee,Dr. Manny Sethi,,,,,,,,,2021-04-20
1498,3122099613,3122099613,donaldnorcross,1,New Jersey,Donald Norcross,Donald Norcross,N000188,1,1,1,3,False,1958-12-13,2021-04-20
1499,20934272,20934272,lewisformn,1,Minnesota,Jason Lewis,,,,,,,,,2021-04-20
1500,28351859,28351859,lisasongsutton,1,Nevada,Lisa Song Sutton,,,,,,,,,2021-04-20
1501,744773248664035331,744773248664035331,tannerdotx3,1,Texas,,,,,,,,,,2021-04-20
1502,1849261916,1849261916,repblaine,1,Missouri,Blaine Luetkemeyer,Blaine Luetkemeyer,L000569,1,2,3,3,False,1952-05-07,2021-04-20
1503,1192306107907215360,1192306107907215360,realaaronhermes,1,Texas,Aaron Hermes,,,,,,,,,2021-04-20
1504,2201957101,2201957101,bobturkavage,1,New Jersey,Robert Turkavage,,,,,,,,,2021-04-20
1505,1148757025012277249,1148757025012277249,risch4idaho,1,Idaho,Jim Risch for US Senate,,,,,,,,,2021-04-20
1506,1108843839656214528,1108843839656214528,team_nunes,1,California,Devin Nunes for Congress,,,,,,,,,2021-04-20
1507,553035232,553035232,mikevilardi,1,Florida,Mike Vilardi,,,,,,,,,2021-04-20
1508,168673083,168673083,repdavidscott,1,Georgia,David Scott,David Scott,S001157,1,1,13,3,False,1945-06-27,2021-04-20
1509,27775884,27775884,tndesjarlais,1,Tennessee,Scott DesJarlais,Scott DesJarlais,D000616,1,2,4,3,False,1964-02-21,2021-04-20
1510,2962868158,2962868158,repdonbeyer,1,Virginia,Rep. Don Beyer,Donald Beyer,B001292,1,1,8,3,False,1950-06-20,2021-04-20
1511,28056853,28056853,paperboyprince,1,New York,Paperboy Prince for NYC Mayor👑,,,,,,,,,2021-04-20
1512,721127537674489856,721127537674489856,reelectnydia,1,New York,Nydia M Velázquez,,,,,,,,,2021-04-20
1513,155669457,155669457,repdavideprice,1,North Carolina,Rep. David E. Price,David Price,P000523,1,1,4,3,False,1940-08-17,2021-04-20
1514,1195515633716342784,1195515633716342784,rudy4congress,1,Idaho,,,,,,,,,,2021-04-20
1515,817138492614524928,817138492614524928,reptedbudd,1,North Carolina,Congressman Ted Budd,Ted Budd,B001305,1,2,13,3,False,1971-10-21,2021-04-20
1516,31495015,31495015,mykelbarthelemy,1,Georgia,,,,,,,,,,2021-04-20
1517,1206654366758785024,1206654366758785024,stricklandforwa,1,Washington,Marilyn Strickland,,,,,,,,,2021-04-20
1518,1217185399166074885,1217185399166074885,carlosgimenezfl,1,Florida,Carlos A. Gimenez,,,,,,,,,2021-04-20
1519,312134473,312134473,replindasanchez,1,California,Rep. Linda Sánchez,Linda Sánchez,S001156,1,1,38,3,True,1969-01-28,2021-04-20
1520,1219688030728085515,1219688030728085515,blakeharbin8,1,Georgia,Blake Harbin,,,,,,,,,2021-04-20
1521,488886277,488886277,neildurrance,1,Texas,Neil Durrance,,,,,,,,,2021-04-20
1522,1376252790,1376252790,mattformontana,1,Montana,Matt Rosendale,,,,,,,,,2021-04-20
1523,1039879658400112640,1039879658400112640,repcloudtx,1,Texas,Congressman Michael Cloud,Michael Cloud,C001115,1,2,27,3,False,1975-05-13,2021-04-20
1524,2409478435,2409478435,norma4congress,1,California,Norma Torres,,,,,,,,,2021-04-20
1525,4827594804,4827594804,louiegohmerttx1,1,Texas,Louie Gohmert,,,,,,,,,2021-04-20
1526,316165422,316165422,marktakano,1,California,Mark Takano,,,,,,,,,2021-04-20
1527,1225912929406640128,1225912929406640128,kyle4congress,1,New York,Kyle Van De Water,,,,,,,,,2021-04-20
1528,495021886,495021886,fixitguy31,1,Oregon,Kenneth Medenbach,,,,,,,,,2021-04-20
1529,1213182661017006080,1213182661017006080,chuckarcherdnc,1,North Carolina,Chuck Archerd,,,,,,,,,2021-04-20
1530,1067818539179024386,1067818539179024386,repkevinhern,1,Oklahoma,Kevin Hern,Kevin Hern,H001082,1,2,1,3,False,1961-12-04,2021-04-20
1531,1231044435716296704,1231044435716296704,soetaertmichael,1,Kansas,Michael Soetaert,,,,,,,,,2021-04-20
1532,834432172555661313,834432172555661313,matthewgurtler,1,Georgia,Matt Gurtler,,,,,,,,,2021-04-20
1533,1145099805263142912,1145099805263142912,peggyhubbardil,1,Illinois,Peggy Hubbard,,,,,,,,,2021-04-20
1534,814179031956488192,814179031956488192,congressmanraja,1,Illinois,Congressman Raja Krishnamoorthi,Raja Krishnamoorthi,K000391,1,1,8,3,False,1973-07-19,2021-04-20
1535,239548513,239548513,dougjones,1,Alabama,Doug Jones,,,,,,,,,2021-04-20
1536,303633791,303633791,nanette4ca,1,California,Nanette Barragán,,,,,,,,,2021-04-20
1537,1178205045961220096,1178205045961220096,trentsuttontx,1,Texas,Trent Sutton,,,,,,,,,2021-04-20
1538,1083472286089396224,1083472286089396224,repcasten,1,Illinois,Rep. Sean Casten,Sean Casten,C001117,1,1,6,3,False,1971-11-23,2021-04-20
1539,93412074,93412074,drmarkgreen4tn,1,Tennessee,"Mark E. Green, MD",,,,,,,,,2021-04-20
1540,963842870581997568,963842870581997568,iannuzzicarol,1,Texas,CI,,,,,,,,,2021-04-20
1541,911802910308048896,911802910308048896,angieforne,1,Nebraska,Angie Philips,,,,,,,,,2021-04-20
1542,395419988,395419988,stewartforutah,1,Utah,Chris Stewart,,,,,,,,,2021-04-20
1543,16261801,16261801,brettk80,1,New Mexico,Brett Kokinadis - Follow me @imagineBrettCD1,,,,,,,,,2021-04-20
1544,1284254705103917058,1284254705103917058,perkinsforla,1,Louisiana,Adrian Perkins,,,,,,,,,2021-04-20
1545,847098017274613761,847098017274613761,houlahanforpa,1,Pennsylvania,Chrissy Houlahan,,,,,,,,,2021-04-20
1546,231108733,231108733,repbrendanboyle,1,Pennsylvania,US Rep Brendan Boyle,Brendan Boyle,B001296,1,1,2,3,False,1977-02-06,2021-04-20
1547,1218203858104725511,1218203858104725511,jenny4congress,1,Texas,Jenny Garcia Sharon,,,,,,,,,2021-04-20
1548,940779539613061124,940779539613061124,realjohnmccann,1,New Jersey,John McCann,,,,,,,,,2021-04-20
1549,944147084697001984,944147084697001984,barajascampaign,1,Oregon,Ricky Barajas,,,,,,,,,2021-04-20
1550,803595420,803595420,jwtyler4usrep,1,California,John Wesley Tyler,,,,,,,,,2021-04-20
1551,1283379060744302599,1283379060744302599,clint4congress,1,Florida,Clint Curtis,,,,,,,,,2021-04-20
1552,15523940,15523940,robbieforchange,1,Massachusetts,Robbie Goldstein,,,,,,,,,2021-04-20
1553,418308861,418308861,timothyhilltn1,1,Tennessee,Timothy Hill,,,,,,,,,2021-04-20
1554,1106949340197801986,1106949340197801986,hillaryscholten,1,Michigan,Hillary Scholten,,,,,,,,,2021-04-20
1555,1120859546950434821,1120859546950434821,merrittforga,1,Georgia,Daniel Merritt,,,,,,,,,2021-04-20
1556,1171255390111195136,1171255390111195136,canderson2020,1,Maryland,Christopher Anderson,,,,,,,,,2021-04-20
1557,1198616242606596096,1198616242606596096,freelandco5,1,Colorado,,,,,,,,,,2021-04-20
1558,4231104885,4231104885,marckeithd,1,Georgia,Marckeith DeJesus,,,,,,,,,2021-04-20
1559,1123502101,1123502101,peteharrisonnyc,1,New York,Pete Harrison,,,,,,,,,2021-04-20
1560,1189335251841093633,1189335251841093633,brad4sc1,1,South Carolina,Brad Mole,,,,,,,,,2021-04-20
1561,905621064792846336,905621064792846336,nikkifosteroh,1,Ohio,Nikki Foster,,,,,,,,,2021-04-20
1562,18060563,18060563,scottrtipton,1,Colorado,Scott Tipton,,,,,,,,,2021-04-20
1563,771152516,771152516,rokhanna,1,California,Ro Khanna,,,,,,,,,2021-04-20
1564,1194756775368691714,1194756775368691714,allencongress,1,Maine,,,,,,,,,,2021-04-20
1565,1120795372895469571,1120795372895469571,maitesalazar4mo,1,Missouri,Maite Salazar for MO-5,,,,,,,,,2021-04-20
1566,1031669187826073600,1031669187826073600,realbillfawell,1,Illinois,Bill Fawell,,,,,,,,,2021-04-20
1567,1153365434768515072,1153365434768515072,kendallquallsmn,1,Minnesota,Kendall for Congress,,,,,,,,,2021-04-20
1568,30767157,30767157,jessemermell,1,Massachusetts,Jesse Mermell,,,,,,,,,2021-04-20
1569,925516863601340416,925516863601340416,agnes_gibboney,1,California,Angel Mom Agnes Gibboney,,,,,,,,,2021-04-20
1570,240760644,240760644,repgosar,1,Arizona,"Rep. Paul Gosar, DDS",Paul Gosar,G000565,1,2,4,3,False,1958-11-22,2021-04-20
1571,1075080722241736704,1075080722241736704,repharley,1,California,Archived: Rep. Harley Rouda,Harley Rouda,R000616,2,1,48,3,False,1961-12-10,2021-04-20
1572,1134609712085905408,1134609712085905408,marshall4senate,1,Illinois,Robert Marshall,,,,,,,,,2021-04-20
1573,63650107,63650107,teamissa,1,California,,,,,,,,,,2021-04-20
1574,1258201092946616320,1258201092946616320,clyde4congress,1,Georgia,,,,,,,,,,2021-04-20
1575,38285038,38285038,robinlynnekelly,1,Illinois,Dr. Robin Kelly,,,,,,,,,2021-04-20
1576,1171501936064913408,1171501936064913408,andrewknaggsva,1,Virginia,Andrew Knaggs,,,,,,,,,2021-04-20
1577,2293131060,2293131060,repkclark,1,Massachusetts,Katherine Clark,Katherine Clark,C001101,1,1,5,3,True,1963-07-17,2021-04-20
1578,1181643457011617792,1181643457011617792,schellerforpa,1,Pennsylvania,Lisa Scheller,,,,,,,,,2021-04-20
1579,231510077,231510077,joaquincastrotx,1,Texas,Joaquin Castro,Joaquin Castro,C001091,1,1,20,3,False,1974-09-16,2021-04-20
1580,1142448498924822528,1142448498924822528,sheliaformd4,1,Maryland,Shelia Bryant (she/her),,,,,,,,,2021-04-20
1581,2274831608,2274831608,rikmehta_nj,1,New Jersey,Rik Mehta,,,,,,,,,2021-04-20
1582,1086316494450032640,1086316494450032640,repjimbaird,1,Indiana,Congressman Jim Baird,James Baird,B001307,1,2,4,3,False,1945-06-04,2021-04-20
1583,1119806782333837312,1119806782333837312,electnoelle,1,Hawaii,Noelle Famera 🗽,,,,,,,,,2021-04-20
1584,395484518,395484518,danschwartz4nv,1,Nevada,Dan Schwartz,,,,,,,,,2021-04-20
1585,1202295459202633728,1202295459202633728,keithneuendorff,1,Texas,Keith Neuendorff,,,,,,,,,2021-04-20
1586,19808819,19808819,douglamalfa,1,California,Doug LaMalfa,,,,,,,,,2021-04-20
1587,1209417007,1209417007,stevescalise,1,Louisiana,Steve Scalise,Steve Scalise,S001176,1,2,1,3,False,1965-10-06,2021-04-20
1588,1187387896136945664,1187387896136945664,winegarnertx,1,Texas,Josh Winegarner,,,,,,,,,2021-04-20
1589,2167097881,2167097881,senbooker,1,New Jersey,Sen. Cory Booker,Cory Booker,B001288,1,1,99,3,False,1969-04-27,2021-04-20
1590,118224268,118224268,brawil86,1,Missouri,Brandon Wilkinson for US Congress,,,,,,,,,2021-04-20
1591,1151905199839223808,1151905199839223808,gcforcongress,1,Texas,,,,,,,,,,2021-04-20
1592,1078355119920562176,1078355119920562176,repcolinallred,1,Texas,Rep. Colin Allred,Colin Allred,A000376,1,1,32,3,False,1983-04-15,2021-04-20
1593,1092037021432897537,1092037021432897537,errolwebber,1,California,Errol Webber,,,,,,,,,2021-04-20
1594,1240067844131434498,1240067844131434498,chriszforma,1,Massachusetts,Chris Zannetos,,,,,,,,,2021-04-20
1595,1205191791353507841,1205191791353507841,jaramillofortx,1,Texas,David Anthony Jaramillo,,,,,,,,,2021-04-20
1596,2847603597,2847603597,chuyforcongress,1,Illinois,Jesús “Chuy” García,,,,,,,,,2021-04-20
1597,1082427779583541248,1082427779583541248,repchuygarcia,1,Illinois,Congressman Chuy García,Jesús García,G000586,1,1,4,3,False,1956-04-12,2021-04-20
